"deviance","gbar","gdbar","gdres","gdsig","grain","gtemp","msig","rbar","saut","sbar","sbd","sclay","selev","sfpc","sgnat","sgpad","spaw","srden","sveg[1]","sveg[2]","sveg[3]","sveg[4]","sveg[5]","sveg[6]","sveg[7]","sveg[8]","vsig"
8357,4.349,8.929,3.536,4.999,-1.001,-0.4629,1.174,-0.218,4.809,3.703,0.3199,0.2911,-7.453,3.417,5.051,14.17,-1.196,7.674,3.478,4.749,5.053,5.066,5.436,2.812,1.329,4.928,2.476
8371,4.266,8.727,3.716,4.994,-1.311,-0.5299,0.7105,-0.2175,1.881,4.69,0.4859,0.2741,-7.603,3.153,5.119,10.61,-0.9749,8.022,3.37,5.158,5.207,4.451,5.436,2.958,1.799,4.467,1.183
8376,4.316,8.821,3.198,4.997,-1.398,-0.6821,0.4745,-0.9713,2.805,3.579,0.5091,0.2794,-7.561,3.26,5.209,11.21,-1.091,8.074,3.206,4.3,4.697,4.451,5.436,2.745,2.882,4.414,1.032
8376,4.019,8.828,3.612,5,-1.153,-0.09703,0.6049,-0.36,2.766,5.121,0.3721,0.4878,-7.717,3.426,5.229,13.54,-1.118,8.346,3.784,4.906,4.329,5.634,6.72,2.451,2.506,4.003,2.293
8370,3.771,9.069,3.307,4.999,-1.016,-0.4271,1.398,-0.3137,4.969,3.726,0.4979,0.21,-8.034,3.297,5.223,10.39,-0.9663,8.421,3.478,5.107,4.374,3.541,3.212,2.543,3.451,3.785,0.6204
8364,3.88,8.53,3.536,5,-1.11,-0.6747,0.6445,0.3442,1.479,3.378,0.5175,0.3405,-7.835,3.144,5.285,13.42,-0.7665,8.565,3.752,2.714,3.352,3.541,3.858,1.966,3.451,3.592,0.49
8376,3.696,8.587,3.614,5,-0.9711,-0.331,1.015,1.064,1.194,4.163,0.4602,0.4106,-7.936,3.054,5.062,7.882,-0.809,8.417,4.428,2.849,4.444,4.645,5.858,2.229,3.02,3.88,1.048
8372,3.489,9.001,3.273,4.995,-0.552,-0.2583,0.678,-1.245,0.2433,3.52,0.9879,0.464,-7.995,3.096,5.282,8.129,-0.6798,8.552,4.168,2.849,4.555,5.189,1.06,1.696,3.02,3.078,1.301
8346,3.96,8.659,3.622,4.999,-0.6574,-0.05388,0.8382,-0.6709,3.547,3.337,0.9911,0.4964,-7.76,2.985,5.23,11.38,-0.7428,8.59,3.626,3.744,5.569,4.809,2.242,1.925,3.624,3.353,1.078
8371,3.611,8.493,3.396,4.999,-0.5904,-0.153,0.1268,-0.3974,0.5579,3.698,1.045,0.4699,-7.89,2.93,5.196,1.941,-0.6792,8.577,3.429,4.174,5.119,4.507,2.242,3.43,3.628,2.912,0.8912
8375,3.507,8.687,3.374,4.997,-0.9164,-0.2081,0.3521,-0.6893,1.134,3.349,0.9739,0.2702,-7.352,2.734,5.432,2.386,-0.705,8.336,3.441,4.174,3.937,4.507,3.832,3.729,3.39,2.959,0.6003
8370,3.938,8.91,3.426,4.997,-1.14,-0.3412,0.3934,-0.8232,0.6604,3.822,0.989,0.1392,-7.01,2.678,5.576,0.3768,-0.834,8.203,3.505,4.174,3.861,3.869,3.886,3.846,3.39,3.117,0.6827
8374,3.556,9.109,3.572,4.998,-0.6811,-0.1199,0.528,-0.6064,2.537,3.52,0.7329,0.2937,-7.282,2.96,5.764,1.456,-0.7491,8.489,3.737,4.174,3.589,4.051,3.982,3.762,3.817,2.725,0.5894
8365,3.822,8.362,3.393,5,-0.9674,-0.1174,0.3767,-0.4356,1.805,3.596,0.7537,0.2098,-7.569,3.041,5.759,6.294,-1.299,8.4,3.452,4.174,3.138,4.051,3.114,3.732,3.262,2.655,0.429
8360,3.768,8.686,3.375,5,-0.6702,0.2434,0.1487,-0.5411,1.95,3.462,0.6632,0.07739,-7.607,3.061,5.875,11.5,-1.058,8.105,3.231,3.56,2.522,3.644,2.843,3.15,4.261,2.92,0.6006
8359,3.768,8.69,3.601,4.999,-0.5834,0.01047,0.2808,0.04936,2.79,2.67,0.8723,-0.05658,-7.647,2.975,5.705,12.64,-0.86,8.597,3.437,2.916,3.162,3.644,2.198,3.204,3.816,2.752,0.9188
8367,3.818,8.911,3.569,4.997,-0.8344,-0.4421,0.2663,-0.2632,3.643,2.877,0.8584,-0.1263,-7.914,3.146,5.641,11.26,-0.9226,8.98,3.243,2.916,3.039,3.167,2.762,3.755,3.607,2.996,0.3527
8364,3.532,8.654,3.375,4.998,-0.7083,-0.5129,0.8085,-0.2697,2.478,3.411,0.8522,-0.3675,-7.803,3.453,5.869,10.24,-0.9183,8.628,3.273,2.916,3.131,3.433,3.328,3.187,4.284,3.494,0.3419
