"deviance","gbar","gdbar","gdres","gdsig","grain","gtemp","msig","rbar","saut","sbar","sbd","sclay","selev","sfpc","sgnat","sgpad","spaw","srden","sveg[1]","sveg[2]","sveg[3]","sveg[4]","sveg[5]","sveg[6]","sveg[7]","sveg[8]","vsig"
373.9,0.7039,5.909,-0.1177,4.987,-0.7558,0.2694,3.193,-0.9362,4.384,12.37,-13.51,3.149,3.209,3.636,21.14,-11.23,-11.66,-2.199,10.61,10.25,10.76,13.38,13.14,13.66,10.23,13.85,1.275
388.4,0.4159,6.779,-1.249,4.608,-0.5447,0.2107,4.534,-1.792,2.425,11.84,-14.34,3.613,3.33,3.816,20.67,0.5459,-11.3,-2.39,10.68,9.622,11.77,11.4,11.14,12.68,11.96,14.6,1.146
385,0.352,6.292,0.8536,4.829,-0.4784,0.1349,2.595,-3.268,2.661,11.42,-14.39,3.35,3.752,3.607,20.14,-8.269,-11.46,-2.395,10.34,9.108,10.75,11.67,11.14,10.73,10.08,13.45,1.807
395.9,0.242,5.975,-0.2358,4.734,-0.2205,0.4356,4.677,1.662,3.576,11.79,-13.92,4.087,4.133,3.766,20.77,-13.88,-11.71,-2.504,10.51,11.52,11.27,12.38,12.64,12.51,11.47,12.68,1.19
395.2,0.3866,6.741,0.4389,4.851,-0.4748,0.6103,3.031,-2.431,2.813,11.66,-14.3,4.1,3.26,3.178,21.97,-11.22,-12.01,-2.668,9.934,12.88,11.94,12.04,11.82,12.21,13.67,12.2,1.042
377.8,0.4799,6.667,-0.7972,4.897,-0.2877,0.4628,1.304,-2.383,1.912,11.24,-13.68,4.458,2.525,3.678,22.42,-7.486,-11.67,-2.398,9.423,12.87,11.59,11.92,15.78,10.21,12.24,12.36,2.032
371.8,0.5141,7.989,1.982,4.958,-0.2309,0.4559,1.816,-1.617,0.1877,11.16,-14.67,4.524,2.602,3.569,20.4,-6.914,-11.82,-2.418,10.17,8.973,10.75,12.79,8.672,10.74,15.18,12.47,2.436
392.4,0.275,7.457,1.128,4.921,-0.3228,0.3303,2.726,-2.05,0.8813,10.86,-15.59,4.183,2.721,3.683,19.88,-9.577,-10.55,-2.273,8.485,11.29,9.987,13.01,8.843,9.729,12.58,12.4,2.637
392.1,0.3146,7.287,0.7701,4.819,-0.2952,0.5962,4.204,-4.571,0.2577,11.76,-15.03,4.07,2.422,4.409,19.48,-1.897,-10.19,-2.617,10.41,12.69,12.56,14.03,12.27,7.224,13.54,12.46,2.577
386.9,0.3663,4.173,0.6728,4.986,-0.2952,0.5519,2.529,0.5382,0.1462,12.63,-14.06,4.139,2.805,4.531,18.6,16.76,-9.508,-2.766,10.25,19.88,13.92,13.27,11.35,8.38,14.78,11.54,2.971
389,0.3663,7.307,-0.9457,4.961,-0.2952,0.6835,2.003,-0.5924,0.9788,14.93,-14.36,3.367,1.719,4.574,19.53,2.721,-9.252,-2.444,11.37,19.29,11.87,12.93,17.19,6.363,12.88,11.6,3.738
376.9,0.4954,6.323,0.03609,4.926,-0.1219,0.7655,2.669,-0.8308,0.8838,13.35,-15.37,3.384,1.452,4.629,21.52,-6.199,-9.376,-2.058,12.08,12.22,15.09,12.48,17.19,8.141,11.26,11.35,3.212
391.5,0.2327,5.671,2.784,4.985,-0.2026,0.4891,2.638,-0.07855,0.538,10.47,-15.73,3.203,1.92,4.14,22.31,0.1704,-10.22,-1.944,11.21,12.01,12.63,12.43,12.31,9.599,8.932,10.56,1.683
380.4,0.5669,8.081,0.5454,4.918,-0.6253,0.4891,3.97,0.8307,1.913,10.02,-15.91,3.156,2.759,4.023,22.31,-2.236,-9.863,-2.039,10.48,9.635,12.83,11.64,7.587,9.89,7.864,10.35,1.21
360.5,0.8227,7.242,1.086,4.781,-0.4816,0.4969,1.895,-1.333,2.479,9.101,-16.44,3.207,3.709,3.952,21.79,0.1232,-9.906,-1.686,10.97,11.21,9.419,11.67,8.432,9.684,8.028,11.21,1.837
384.2,0.4015,6.813,-1.722,4.888,-0.3244,0.4281,2.228,-1.179,1.37,10.56,-15.4,3.095,3,3.997,21.29,-6.034,-10.09,-2.181,10.82,10.86,9.386,12.22,10.49,10.28,8.5,11.53,1.779
367.8,0.584,8.266,-0.2003,4.837,-0.2643,0.3793,0.7153,-0.5478,0.791,11.19,-15.9,2.84,2.734,3.884,20.8,0.06361,-9.815,-2.18,9.819,10.6,12.61,15.01,11.31,9.032,12.25,11.12,1.567
389.6,0.6291,3.411,0.08864,4.532,-0.5365,0.5717,1.024,-0.5164,0.4223,11.49,-16.21,2.942,2.872,3.884,21.25,-2.519,-10.36,-2.06,10.56,14.05,11.75,14.91,12.61,6.734,11.95,11.37,2.926
377.1,0.5296,5.238,2.262,4.645,-0.3925,0.3452,2.76,-1.584,0.2884,11.98,-16.46,2.639,4.095,4.2,19.62,-7.67,-10.48,-1.361,12.25,14.25,12.39,13.81,11.66,7.097,12.1,12.21,1.808
367.6,0.6101,7.611,-0.2458,4.91,-0.3925,0.4019,2.133,-1.209,0.2827,10.43,-15.94,2.959,3.848,3.765,19.56,-13.34,-10.58,-1.768,11,8.539,12.85,14.25,11.88,7.708,16.16,11.67,3.667
371.6,0.5488,4.596,-1.128,4.881,-0.2594,0.4892,3.991,-2.581,3.759,12.91,-15.2,3.322,3.821,4.035,19.2,-3.937,-10.54,-1.628,10.57,16.05,11.92,13.83,12.34,8.22,13.46,11.51,2.26
387.4,0.3743,6.826,0.4609,4.847,-0.3886,0.4892,3.207,-2.856,4.291,10.84,-16.09,2.446,5.383,4.375,20.8,10.7,-9.968,-0.9813,10.77,9.86,11.94,15.64,22.73,6.177,14.72,11.65,3.681
377.6,0.5851,7.379,0.2124,4.237,-0.6746,0.1253,1.511,-1.149,4.274,11.52,-16.39,2.149,4.79,4.786,20.02,12.92,-10.02,-1.58,11.19,14.92,14.46,15.7,11.06,7.605,16.92,11.95,2.976
385.3,0.4427,7.547,1.387,4.781,-0.4789,0.4124,3.952,-2.562,3.213,11.83,-16.15,2.465,3.467,4.177,19.14,1.563,-10.11,-1.537,12.44,14.26,13.67,15.85,5.443,5.725,18.19,11.33,4.154
396.7,0.4899,4.885,0.534,4.907,-0.634,0.4862,2.64,0.01371,1.988,14.63,-15.97,2.383,2.083,4.1,19.47,8.004,-11.16,-1.185,13.13,15.63,12.76,16.87,13.17,4.953,16.49,11.29,3.176
388.3,0.5035,5.905,1.094,4.455,-0.5182,0.4388,3.421,-2.322,1.266,12.46,-16.1,2.411,1.704,4.138,18.42,16.1,-11.26,-0.7794,13.1,14.63,13.64,16.78,11.13,4.417,14.4,11.29,3.552
380,0.4598,4.914,0.1196,4.892,-0.4734,0.3343,2.729,-1.976,0.6768,9.126,-16.04,2.463,1.733,4.186,17.08,15.96,-11.3,-0.705,13.09,10.91,11.55,9.805,13.66,4.417,14.15,10.63,3.791
383.3,0.4598,6,-1.081,4.82,-0.4334,0.4452,4.842,-1.288,2.144,10.69,-16.13,2.238,1.357,3.75,18.06,29,-11.16,-0.7693,12.91,8.451,10.93,12.39,15.93,5.745,13.43,10.61,4.948
401.3,0.2072,8.599,0.6201,4.975,-0.3384,0.5727,1.755,-1.488,4.144,12.71,-15.66,3.267,2.564,3.749,17.88,23.39,-11.31,-1.251,14.16,11.91,13.09,11.81,11.42,5.527,12.7,10.33,4.293
363.6,0.7143,5.696,-0.3872,4.984,-0.3384,0.4866,4.676,-3.652,2.521,10.91,-15.03,3.691,2.758,3.149,17.84,11.79,-11.18,-1.576,13.32,10.19,14.97,12.43,9.948,6.316,11.82,10.16,4.191
371.4,0.5675,6.782,-0.5111,4.681,-0.427,0.3412,4.802,-0.7089,0.4543,8.033,-14.98,3.432,2.685,3.16,17.71,5.713,-10.17,-1.956,13.52,7.038,14.12,11.63,10.56,5.988,10.61,9.814,4.321
388.1,0.5776,7.694,-0.3866,4.663,-0.5968,0.5146,4.848,3.548,3.641,11,-13.7,3.633,3.599,3.268,19.19,-11.71,-9.724,-1.841,11.73,14.05,11.99,9.668,12.05,3.828,11.01,10.25,2.293
389.7,0.3715,7.933,-0.4876,4.831,-0.352,0.5082,1.944,-3.032,3.841,12,-13.73,3.43,3.358,3.381,21.07,-8.287,-10.56,-2.297,11.92,8.738,11.23,9.342,9.424,3.686,13.9,10.47,2.612
382.5,0.6559,6.494,-0.1331,4.824,-0.4465,0.602,2.765,-1.124,3.618,9.148,-14.87,3.47,3.098,3.055,23.84,-5.423,-10.43,-2.37,11.63,8.339,11.36,10.94,8.071,9.408,10.56,11.18,3.863
370.2,0.5179,7.878,1.097,4.949,-0.09141,0.5551,2.29,0.2338,2.872,10.25,-14.69,3.203,3.629,3.189,23.7,7.965,-10.21,-2.644,10.69,7.233,10.99,11.11,9.889,8.857,9.901,11.16,1.08
389.3,0.5975,9.087,1.662,4.474,-0.1585,0.8061,1.219,-0.3329,2.652,9.322,-15.12,3.702,4.003,3.316,24.09,0.04105,-9.882,-2.613,8.593,4.781,12.97,14.03,11.87,7.515,11.91,11.92,2.894
398.9,0.3581,6.048,0.9223,4.474,-0.3096,0.5759,1.87,-1.48,2.131,10.52,-15.82,4.254,3.83,3.088,22.54,7.043,-9.707,-2.94,8.984,5.564,13.22,13.74,11.87,8.293,10.81,10.93,3.306
408.6,0.3876,6.595,1.784,4.49,-0.5033,0.6413,1.639,-3.469,3.179,10.45,-14.55,4.18,3.502,3.398,22.54,-6.999,-9.369,-3.161,11.3,13.43,13.37,11.98,10.07,7.044,9.645,11.02,3.36
385.8,0.2958,6.779,1.186,4.625,-0.05514,0.6043,4.725,-5.301,2.644,10.02,-15.09,4.366,3.207,3.653,23.01,-11.7,-8.558,-2.86,13.72,12.52,14.59,9.715,9.603,6.873,10.51,10.81,1.906
387.2,0.2958,6.707,1.053,4.968,-0.3211,0.3789,4.458,-2.897,3.778,10.32,-14.59,4.54,2.929,3.666,23.43,2.42,-8.598,-2.51,15.33,8.259,13.2,12.51,9.29,6.873,12.57,11.32,3.328
399,0.2634,6.361,-0.3085,4.768,-0.3059,0.5016,3.898,-2.47,3.353,12.1,-14.7,4.929,3.482,4.039,24.02,-9.216,-8.062,-2.555,16.8,10.15,15.88,10.71,8.259,6.598,12.06,12.14,4.126
389.2,0.3291,6.781,-0.001213,4.638,-0.07334,0.579,2.761,-2.152,0.3273,10.22,-15.29,4.889,4.258,3.815,24.21,-23.77,-8.877,-2.973,17.12,9.929,15.92,11.59,8.962,7.031,12.45,11.51,4.708
375.6,0.4438,6.293,-0.04568,4.662,-0.1976,0.4316,2.151,0.03958,3.441,10.81,-15.04,4.512,3.094,3.675,25.71,-1.715,-8.657,-3.161,18.57,3.258,18.73,11.25,15.07,6.781,11.05,13.2,4.4
393,0.531,5.219,-2.169,4.672,-0.4718,0.6636,4.908,-3.69,2.153,11.79,-14.65,4.546,3.233,3.636,25.38,-5.386,-8.961,-3.209,15.75,4.281,20.91,11.29,14.54,8.968,9.626,13.2,3.691
388.8,0.4353,7.114,-1.249,4.482,-0.3065,0.6438,1.913,-0.393,1.531,13.37,-14.5,3.961,3.188,3.55,23.79,0.3136,-9.128,-2.732,17.56,9.698,23.59,11.62,5.023,10.29,8,12.92,4.532
375.6,0.4786,8.192,0.4003,4.728,-0.4175,0.2729,2.226,-2.122,1.332,11.58,-15.62,3.89,2.023,3.427,25.71,-10.39,-9.393,-2.723,17.25,5.018,19.17,12.58,7.269,10.04,7.461,12.75,4.783
376.4,0.5923,9.38,-0.4364,4.881,-0.1041,0.5929,4.116,-1.647,4.778,13.1,-15.31,3.799,1.651,3.194,26.06,-10.58,-9.234,-3.419,16.22,6.635,19.18,13.75,17.01,12.45,8.897,13.09,4.399
384.9,0.3972,7.895,0.3789,4.994,-0.1245,0.6306,2.099,-1.074,1.073,12.11,-14.77,3.591,0.8052,3.062,26.34,-6.764,-8.635,-3.243,15.72,5.68,17.11,12.06,11.99,12.45,8.703,14,3.356
386.8,0.4116,6.179,-0.2227,4.742,-0.2131,0.5851,4.789,-5.975,0.8926,13.9,-13.41,3.832,0.4149,3.037,26.44,1.983,-8.819,-2.403,15.55,10.42,17.62,12.2,14.47,12.9,11.66,15.05,2.217
381.9,0.427,7.662,-0.7736,4.95,-0.3978,0.3468,4.349,-4.494,0.511,12.86,-13.39,3.414,-0.01036,3.473,26.23,-1.512,-8.605,-2.655,15.52,12.96,16.38,12.5,13.42,13.58,10.03,14.89,3.042
390.3,0.6987,7.215,-1.462,4.847,-0.3888,0.6715,1.043,-1.056,0.2679,13.02,-13.32,4.708,0.1898,3.726,25.47,-15.24,-8.521,-2.966,14.85,10.17,17.49,12.83,11.66,8.012,9.148,14.37,2.887
389,0.5572,5.31,2.453,4.879,-0.3481,0.6575,1.291,-0.6381,0.1002,11.29,-13.02,4.928,0.3444,3.686,24.8,-8.506,-9.185,-3.224,15.42,9.338,17.86,13.62,10.91,7.709,10.33,14.55,3.856
375.7,0.5964,8.184,-1.012,4.824,-0.2003,0.4628,1.309,-1.002,0.7163,14.02,-12.7,5.087,-0.1078,3.646,24.85,0.5627,-9.72,-2.887,16.43,11.91,13.7,14.75,7.669,6.277,14.26,13.25,4.522
377.5,0.5743,7.533,1.452,4.958,-0.2266,0.4595,1.426,-0.8153,1.533,12.74,-11.91,5.118,-0.1694,3.431,24.58,3.852,-9.425,-2.783,18.3,10.59,13.39,12.66,12.29,7.542,14.97,12.33,2.666
384.9,0.4723,6.488,-1.102,4.945,-0.4499,0.4327,2.165,-1.461,2.449,12.94,-11.66,5.099,-0.2838,3.385,24.53,10.86,-9.843,-2.395,18.19,11.11,13.14,11.62,19.9,7.498,13.72,12.41,4.342
379.4,0.6189,5.179,0.8117,4.617,-0.53,0.1505,3.305,1.725,2.124,9.812,-11.05,5.056,-0.5591,3.409,27.45,18.62,-10.42,-3.007,19.85,11.61,13.74,11.6,13.51,5.485,14.71,12.48,3.998
385,0.6469,6.363,4.183,4.991,-0.3898,0.2587,0.4521,-1.206,2.133,14.07,-11.48,4.89,-0.5451,3.416,28.4,18.47,-9.909,-2.713,19.89,12.11,15.91,11.59,6.311,8.165,19.58,12.75,4.976
399.6,0.4843,7.048,0.3172,4.744,-0.5523,0.3936,0.6449,-1.209,3.418,12.08,-10.86,4.543,-0.9583,3.473,27.63,12.28,-10.74,-2.461,20.25,12.03,16.89,13.96,9.662,9.773,15.39,13.67,4.289
384.6,0.379,6.052,1.112,4.961,-0.1239,0.1973,0.3556,-1.431,2.389,17.8,-11.62,4.022,-0.6874,3.311,27.97,-0.7627,-11.45,-2.656,18.7,21.46,16.44,14.76,20.24,11.04,19.32,13.66,4.111
384.8,0.6101,6.353,1.712,4.756,-0.4668,0.5242,2.486,0.6368,2.687,17.26,-11.9,3.918,-0.2732,3.774,27.97,6.411,-11.31,-2.566,18.18,16.7,17.57,13.28,22.14,14.36,16.73,12.54,4.083
383.2,0.4877,7.132,-1.652,4.972,-0.2713,0.3811,2.831,-1.649,1.403,15.1,-12.01,4.251,-0.123,3.864,27.8,-8.973,-10.5,-2.603,17.52,17.27,17.84,13.51,12.85,13.59,14.43,12.9,1.95
395.5,0.4295,6.681,1.675,4.995,-0.5695,0.4761,1.32,-0.6988,0.3871,15.68,-12.43,4.035,-0.5021,4.01,28.07,-15.64,-11.79,-3.308,17.05,13.41,18.45,14.48,20.12,14.62,14.09,12.17,4.323
386.7,0.4742,8.594,1.96,4.949,-0.3549,0.4512,1.897,-0.4384,1.118,12.68,-12.87,4.151,-0.7967,3.671,27.73,-9.938,-12.25,-3.451,17.11,12.81,12.27,12.69,16.34,14.28,16.34,12.55,4.576
401.1,0.2556,7.47,0.7076,4.446,-0.3795,0.531,2.053,-2.723,1.173,14.95,-13.34,4.172,-0.5706,3.641,26.44,-9.243,-12.18,-3.449,18.18,11.31,11.53,13.15,12.26,15.21,16.74,11.82,2.936
391.9,0.4649,6.724,1.684,4.968,-0.7185,0.3731,3.727,0.1952,1.922,15.13,-13.73,4.245,-0.932,3.506,25.48,-20.94,-12.2,-3.459,17.73,12.13,10.99,13.15,15.4,15.22,18.62,11.56,2.925
390.9,0.4895,7.309,-0.5846,4.753,-0.5255,0.5594,4.598,-1.606,1.162,15.1,-12.8,4.363,-0.6986,3.469,24.61,2.496,-12.2,-2.692,17.87,11.59,12.09,14.05,14.29,14.39,22.63,12.99,2.983
390.3,0.3818,6.437,1.021,4.688,-0.2005,0.4564,2.896,-2.831,0.3083,15.26,-12.18,4.478,-1.198,3.605,25.21,-12.51,-12.59,-2.63,16.96,16.79,11.43,13.43,11.24,14,21.49,14.21,3.298
380.4,0.4732,6.907,-0.3275,4.634,-0.2498,0.5815,1.102,-1.836,1.324,14.54,-12.36,3.933,-0.7634,3.601,24.79,10.08,-12.38,-2.748,16.33,20.51,12.63,11.34,8.448,12.57,16.39,14.18,2.912
382.3,0.4868,5.307,-2.348,4.896,-0.08707,0.5815,4.836,-1.05,4.058,14.47,-13.18,4.002,0.03757,3.484,23.31,1.008,-13.1,-2.771,16.66,14.29,13.16,12.89,12.78,14.09,17.51,13.2,2.384
397,0.4897,6.745,0.6419,4.866,-0.4982,0.5881,2.423,-0.4172,3.119,12.74,-13.72,3.519,0.4244,3.534,23.48,7.23,-12.87,-3.119,15.46,12.12,11.5,11.48,12.78,12.66,15.32,13.16,1.36
372.7,0.6341,6.598,-1.359,4.957,-0.475,0.2774,4.448,1.396,3.193,13.22,-13.75,3.52,0.6519,3.196,21.85,-9.846,-12.68,-3.476,13.93,12.02,11.83,12.46,15.25,12.94,14.24,12.64,0.9419
381,0.5146,6.084,0.8965,4.73,-0.6308,0.3128,1.358,-0.8502,1.966,12.75,-13,3.65,0.4784,3.337,21.84,8.878,-12.82,-3.568,13.56,13.46,12.88,12.52,14.44,12.96,12.8,12.97,0.8894
374.2,0.4751,8.446,0.2231,4.94,-0.2426,0.3632,1.614,-2.669,2.636,13.46,-12.73,3.369,0.126,3.591,22.15,-6.026,-13.19,-3.323,14.22,13.68,11.87,13.2,14.44,11.86,14.42,13.33,1.057
387.1,0.49,6.124,-0.864,4.633,-0.5228,0.4669,4.652,-1.176,3.04,12.64,-13.64,3.436,0.6415,3.229,22.81,-3.495,-12.67,-3.582,14.02,11.95,13.1,12.36,13.34,11.13,13.37,13.13,1.377
378.3,0.5881,7.554,1.084,4.489,-0.5756,0.3539,1.924,-1.968,4.91,12.83,-14.01,3.066,-0.2708,3.255,23.52,-8.137,-12.54,-3.095,15,11.8,13.52,12.27,9.608,13.07,11.78,12.47,1.487
374.9,0.4046,5.067,0.5588,4.892,-0.0779,0.4019,2.354,1.014,3.052,12,-14.03,2.464,0.05767,2.963,21.16,2.657,-12.83,-3.005,14.87,8.489,7.926,12.42,10.8,13,9.498,11.65,2.4
382.4,0.5245,6.474,0.07544,4.743,-0.5898,0.2281,1.185,-0.7214,2.065,12.05,-14.22,2.475,0.006061,2.87,22.73,-4.633,-13.07,-2.696,15.47,9.633,11.99,11.72,14.01,13.08,10.45,11.92,1.519
392.7,0.3302,6.629,0.7829,4.928,-0.4749,0.2396,2.705,0.05546,3.983,11.29,-14.33,2.713,1.283,2.597,22.06,-21.8,-12.8,-2.98,14.39,12.22,13.16,10.73,13.53,13.48,11.17,12.04,1.274
383,0.4614,6.417,-0.03127,4.692,-0.3834,0.5402,3.047,-3.755,4.21,12.2,-14.61,3.844,3.056,1.951,22.39,-28.01,-11.67,-2.631,13.33,10.31,10.41,10.17,12.35,13.99,11.28,11.08,1.194
369.8,0.556,7.193,1.168,4.953,-0.4887,0.2176,1.439,-1.74,3.396,11.56,-14.66,3.952,4.704,1.837,22.86,-16.21,-12.54,-3.225,14.01,9.758,12.38,11.44,12.72,12.96,15.23,11.05,2.763
379.5,0.5897,8.482,-1.858,4.82,-0.1873,0.7314,2.382,-2.386,4.011,10.82,-14.23,4.237,4.4,1.82,21.18,-24.57,-12.92,-2.955,12.85,11.09,12.38,10.88,10.2,13.29,12.05,10.03,1.277
383,0.4721,5.589,0.937,4.807,-0.5131,0.467,3.39,2.393,1.499,12.89,-14.49,4.179,4.244,1.817,21.31,-16.72,-11.84,-3.103,12.11,15.39,11.05,10.92,11.43,12.93,12.83,12.13,1.651
391.5,0.4291,6.412,0.9781,4.866,-0.6222,0.4178,1.773,-1.808,1.294,13.15,-14.54,4.238,5.071,1.886,21.06,-13.74,-12.08,-3.32,13.97,12.13,13.03,11.49,14.48,12.22,14.59,12.23,1.792
386.6,0.4326,6.068,-1.846,4.819,-0.5481,0.3031,2.319,-3.37,2.754,13.19,-13.98,4.299,4.636,1.85,20.26,9.63,-12.85,-3.947,14.13,14.4,13.8,11.79,14.48,12.46,13.81,12.61,0.8752
399.6,0.2399,6.572,0.8365,4.984,-0.3549,0.3452,1.744,-2.7,3.16,14.05,-13.39,4.225,4.312,1.911,18.73,-0.521,-12.44,-3.111,13.35,8.763,16.54,12.6,17.89,12.46,12.89,12.32,2.229
370.1,0.6177,6.044,1.096,4.954,-0.471,0.4698,2.718,-1.836,0.08344,11.18,-12.98,3.889,4.209,1.694,18.01,-7.385,-12.1,-2.995,13.36,11.5,11.33,9.43,11.18,10.76,10.74,11.54,1.432
391.3,0.313,7.028,1.713,4.966,-0.2754,0.5288,3.218,-1.767,0.3739,10.88,-12.42,3.094,4.313,1.979,17.35,-1.164,-12.12,-2.357,12.3,11.41,10.76,9.433,11.24,10.35,11.07,11.07,0.9996
389,0.5548,4.971,-0.08857,4.908,-0.5244,0.4838,1.011,-1.289,1.673,12.97,-13.18,3.433,3.968,2.403,16.85,-5.452,-11.75,-2.553,14.32,13.23,12.32,9.022,11.47,11.35,10.73,12.06,1.789
412.4,0.3609,3.917,-0.8675,4.968,-0.493,0.5896,1.212,-1.71,4.075,12.1,-12.94,3.52,3.841,2.79,17.46,-0.2347,-12.18,-3.304,13.45,15.21,12.42,10.31,12.22,11.57,10.61,12.92,1.46
394.7,0.4037,5.968,-2.332,4.696,-0.5081,0.3713,2.911,-1.939,3.27,10.49,-13.56,3.619,3.539,2.761,18.61,2.454,-12.55,-3.295,11.39,9.689,13.08,9.79,7.864,10.78,11.84,13.17,2.497
373,0.5675,8.511,0.4273,4.967,-0.4974,0.2904,3.512,-3.369,3.176,11.21,-13.62,3.315,3.301,2.556,18.62,10.47,-12.22,-3.554,11.6,12.88,11.52,10.46,12.38,9.683,11.13,12.45,1.473
396.6,0.5098,7.115,-1.243,4.872,-0.6652,0.4403,3.383,-2.891,3.593,14,-13.09,4.064,1.864,2.495,18.41,1.623,-12.22,-4.052,11.94,13.11,14.07,9.843,12.38,9.683,13.58,13.02,2.317
373.9,0.5301,7.99,-0.833,4.821,-0.283,0.4403,0.7883,-2.722,1.961,10.22,-12.08,3.815,1.958,2.307,18.41,-12.84,-13.13,-4.152,11.05,12.04,13.6,8.139,11.74,7.523,10.83,12.87,2.741
397,0.3628,6.793,-0.02907,4.313,-0.2494,0.5828,1.705,-0.6256,0.3168,10.07,-12.7,4.273,2.063,2.178,17.65,11.66,-13.64,-4.009,10.46,13.7,8.775,8.236,3.831,10.53,10.14,12.11,3.52
370.7,0.5617,7.446,0.6915,4.982,-0.3622,0.512,4.434,-7.99,1.789,9.22,-12.39,3.651,2.58,2.508,17.58,-3.592,-13.77,-3.754,9.38,8.784,14.72,8.894,6.581,10.2,10.3,11.93,1.749
371.3,0.6014,6.686,2.43,4.837,-0.3943,0.3864,2.866,-2.364,3.397,9.526,-12.85,4.191,1.721,2.358,18.87,-18.77,-13.81,-3.235,9.172,13.8,13.95,8.641,16.34,10.67,9.735,10.64,2.71
372.1,0.5982,5.214,1.217,4.663,-0.3835,0.3231,1.49,-0.9824,2.351,11.37,-12.35,3.616,2.811,2.234,19.13,-20.36,-13.76,-2.879,8.982,18.95,15.26,7.985,11.12,10.67,12.57,10.57,4.731
377.1,0.4,5.58,0.1575,4.972,-0.2009,0.3143,2.345,-3.85,4.285,12.57,-12.23,3.406,3.317,1.902,19.15,-5.271,-13.34,-2.534,8.695,11.02,14.41,10.68,12.71,12.7,12.78,11.1,1.774
384.6,0.4116,5.376,-0.6755,4.742,-0.4171,0.3294,2.625,-1.91,4.136,10.93,-13.15,4.379,2.17,2.001,19.45,-1.846,-13.91,-2.603,8.939,13.08,14.15,10.37,13.46,12.66,9.593,11.13,1.913
387,0.4116,6.985,1.033,4.626,-0.2854,0.5693,1.397,-1.764,1.599,11.9,-13.21,4.094,1.963,1.868,18.54,4.508,-14.39,-3.091,10.19,13.49,13.29,8.662,11,14.54,11.49,10.24,1.164
377.7,0.5276,5.837,2.773,4.708,-0.3799,0.3332,3.629,1.2,3.312,12.88,-14,4.011,2.359,1.84,19.55,-0.9884,-14.51,-3.986,11.33,7.793,9.175,8.153,11.94,15.95,13.62,10.81,3.112
378.7,0.5455,7.001,-1.698,4.999,-0.4025,0.5234,4.147,-0.3762,3.858,11.58,-12.85,4.358,2.486,2.041,20.04,-1.672,-14.38,-3.615,10.95,8.972,7.813,9.754,15.3,15.43,11.7,11.73,4.172
