"deviance","gbar","gdbar","gdres","gdsig","grain","gtemp","msig","rbar","saut","sbar","sbd","sclay","selev","sfpc","sgnat","sgpad","spaw","srden","sveg[1]","sveg[2]","sveg[3]","sveg[4]","sveg[5]","sveg[6]","sveg[7]","sveg[8]","vsig"
370.6,0.4415,7.777,4.015,4.803,-0.6443,0.03707,1.364,1.337,2.478,-3.716,-9.615,-0.6984,-6.046,-0.2714,3.317,0.2495,-14.09,-2.312,-0.7256,-1.971,-3.943,-6.52,-3.468,-6.553,0.8139,0.3341,2.204
344.9,0.4128,3.586,4.609,4.827,-0.3064,-0.03672,3.771,2.527,1.553,-3.277,-10.06,-0.707,-6.021,-0.03603,3.804,-4.92,-13.18,-2.012,-0.7908,-2.388,-5.294,-6.743,-3.326,-8.016,1.318,1.114,3.826
367.3,0.2445,6.423,2.522,4.76,-0.3641,0.07444,3.072,0.8439,1.093,-4.373,-9.886,-0.4079,-5.668,-0.1832,3.612,-5.086,-12.89,-2.122,-2.495,-2.203,-5.169,-6.448,0.4811,-8.292,1.318,1.063,3.8
363.7,0.2069,4.298,5.327,4.926,-0.329,0.3263,3.867,-1.404,3.515,-4.474,-9.847,-0.6265,-5.451,-0.01003,2.992,6.007,-13.06,-2.223,-0.05091,-5.72,-5.869,-6.706,-2.976,-7.338,0.4215,0.1027,2.197
355.5,0.3187,3.931,4.215,4.754,-0.329,0.1201,4.203,2.005,4.786,-2.609,-10.12,-0.5924,-5.261,0.1785,2.459,8.986,-12.66,-2.397,-1.101,3.394,-9.51,-4.202,-4.609,-6.672,0.5742,0.1027,3.758
368.5,0.1702,3.69,3.414,4.912,-0.3219,0.2452,2.695,-2.65,4.658,-3.418,-9.92,-0.7032,-5.26,-0.2387,2.982,9.231,-12.72,-2.397,-1.306,-3.596,-3.342,-3.692,0.5811,-7.102,1.074,-0.1399,3.206
367.6,0.2246,7.104,6.569,4.978,-0.5076,0.1918,3.463,3.046,2.747,-2.782,-8.841,-0.1054,-4.851,0.3316,3.147,11.06,-13.35,-2.409,-1.241,-1.03,-2.299,-3.619,0.5811,-6.925,1.984,0.1026,2.825
359.3,0.3299,4.644,5.747,4.565,-0.258,0.2303,4.624,2.996,3.947,-2.515,-8.95,-0.1638,-4.838,0.4721,3.099,4.784,-13.27,-2.182,-1.376,-1.061,-2.714,-4.169,-0.2539,-7.524,0.2411,0.1941,2.351
368.8,0.1355,4.472,4.009,4.936,-0.3685,0.1908,4.738,-3.565,2.267,-2.128,-9.545,-0.1356,-4.78,0.9045,3.179,6.458,-13.43,-2.196,-1.374,-8.045,-4.159,-4.119,3.357,-7.942,-0.5284,-0.2443,3.972
359.4,0.2667,6.052,4.311,4.871,-0.3153,0.1018,3.081,-0.1899,3.722,-4.328,-10.75,0.08793,-4.78,0.5871,2.58,-3.31,-13,-2.216,-2.286,-3.927,-6.17,-4.69,-0.7521,-8.781,-0.2227,0.3582,3.654
379.9,0.1513,3.044,2.418,4.658,-0.2856,0.3733,4.651,-2.417,4.462,-4.086,-9.587,0.4361,-5.268,0.6306,2.58,0.1342,-13.45,-1.394,-1.866,-7.584,-6.444,-4.842,-3.02,-8.347,0.0711,-1.042,2.676
377.8,0.07808,4.416,3.347,4.945,-0.0112,0.357,4.991,1.007,4.389,-0.8594,-8.836,0.8812,-4.714,0.4646,2.14,4.838,-14.13,-1.638,-1.27,-5.586,-3.347,-4.842,1.286,-9.581,0.0711,-0.4169,4.269
374,0.2195,7.743,5.398,4.749,-0.3723,0.3237,4.408,-4.192,3.58,-1.779,-8.902,0.9992,-3.657,0.4454,3.825,6.697,-14.13,-1.587,-0.327,-1.267,-2.691,-4.247,-0.0747,-7.895,1.262,-0.6446,3.567
380.2,0.006689,4.633,6.991,4.437,-0.05771,0.2912,4.978,-3.033,3.394,-1.833,-7.642,0.5864,-3.63,0.7903,3.647,10.41,-13.41,-1.422,-0.2524,-2.921,-3.67,-4.148,-0.1938,-6.771,-0.1088,-0.05676,1.954
360.1,0.3996,5.676,1.927,4.924,-0.3339,0.2965,4.993,-1.461,4.792,-2.676,-8.38,0.3893,-3.057,0.9547,3.909,10.03,-13.41,-1.574,-0.3772,-3.795,-1.828,-4.16,-8.476,-6.318,-0.3693,-0.1154,2.388
364.5,0.358,4.372,4.542,4.967,-0.376,0.2071,2.642,0.4443,3.886,-1.617,-7.089,0.9068,-3.338,0.943,4.106,10.81,-12.87,-1.929,0.09111,-3.353,-6.489,-4.022,6.842,-5.149,-0.2785,0.854,4.06
353.2,0.435,5.116,4.998,4.786,-0.5327,0.09826,2.765,-0.7407,0.6816,-3,-7.089,0.8454,-3.338,0.8302,3.598,9.876,-12.72,-1.929,0.2577,-4.768,-5.43,-2.533,-2.906,-4.879,-0.2785,1.268,2.607
367.2,0.4009,6.086,4.768,4.567,-0.601,0.04165,3.449,0.4719,0.2962,-1.941,-7.011,0.9485,-3.357,1.142,3.235,6.868,-13.15,-1.929,-0.05713,-2.535,-6.465,-2.518,-2.844,-5.118,0.7002,0.6591,2.082
369.4,0.3031,5.237,6.823,4.903,-0.4081,0.3089,4.558,5.546,1.695,-3.439,-7.371,-0.1881,-3.795,1.042,3.645,6.34,-13.45,-1.991,-0.1131,2.391,-7.796,-2.754,-5.327,-5.943,0.6764,0.723,2.839
391.4,0.09434,4.88,4.288,4.982,-0.5297,0.3436,3.235,-2.206,0.7481,-4.121,-7.371,-0.1515,-3.795,1.004,4.071,3.696,-14.46,-2.207,0.4401,-1.294,-7.5,-1.018,-5.084,-5.311,0.2863,-0.231,2.664
