2001	248.4
2002	237.3
2003	238.6
2004	251.3
2005	228.8
2006	247.9
2007	237.3
2008	238.4
2009	236.4
2010	245.9
2011	236.2
2012	244.0
2013	232.3
2014	233.8
2015	233.9
2016	231.6
2017	251.9
2018	242.6
2019	230.2
2020	243.4
2021	234.8
2022	227.0
2023	241.9
2024	221.8
2025	245.4
2026	263.5
2027	243.3
2028	234.7
2029	239.2
2030	255.7
2031	228.0
2032	243.7
2033	252.1
2034	233.6
2035	233.9
2036	229.4
2037	245.7
2038	239.6
2039	231.8
2040	251.5
2041	242.7
2042	225.8
2043	238.4
2044	229.9
2045	239.9
2046	227.4
2047	232.5
2048	235.9
2049	232.1
2050	271.5
2051	257.1
2052	245.9
2053	250.9
2054	261.5
2055	249.9
2056	251.0
2057	248.3
2058	232.2
2059	250.7
2060	258.2
2061	259.7
2062	273.8
2063	240.7
2064	268.7
2065	266.2
2066	237.7
2067	245.0
2068	242.1
2069	221.2
2070	227.3
2071	243.4
2072	226.9
2073	256.5
2074	249.3
2075	235.4
2076	258.1
2077	232.2
2078	241.0
2079	254.1
2080	257.8
2081	265.2
2082	247.8
2083	248.7
2084	254.4
2085	236.0
2086	236.4
2087	231.7
2088	262.0
2089	256.6
2090	250.8
2091	245.0
2092	248.2
2093	255.4
2094	255.1
2095	268.1
2096	257.0
2097	239.9
2098	250.7
2099	273.1
2100	253.3
2101	252.0
2102	237.3
2103	260.0
2104	243.2
2105	274.4
2106	254.2
2107	247.5
2108	252.4
2109	259.5
2110	246.8
2111	240.1
2112	258.8
2113	239.8
2114	263.4
2115	258.4
2116	245.6
2117	246.2
2118	243.8
2119	250.6
2120	248.2
2121	255.2
2122	253.8
2123	241.3
2124	254.6
2125	255.9
2126	239.5
2127	251.9
2128	236.8
2129	248.0
2130	244.3
2131	248.8
2132	248.2
2133	237.5
2134	238.1
2135	262.8
2136	271.3
2137	247.2
2138	250.2
2139	253.7
2140	237.7
2141	234.7
2142	251.2
2143	237.8
2144	260.5
2145	241.1
2146	248.8
2147	247.7
2148	247.5
2149	248.8
2150	228.2
2151	243.6
2152	235.9
2153	250.5
2154	230.8
2155	242.7
2156	236.4
2157	236.3
2158	230.5
2159	245.1
2160	248.0
2161	251.4
2162	246.7
2163	247.9
2164	245.3
2165	255.2
2166	257.2
2167	250.0
2168	269.0
2169	271.7
2170	260.1
2171	256.2
2172	253.3
2173	229.9
2174	264.9
2175	240.8
2176	271.7
2177	250.8
2178	248.0
2179	271.2
2180	273.0
2181	252.3
2182	248.5
2183	235.5
2184	241.4
2185	245.4
2186	252.6
2187	234.8
2188	257.8
2189	245.2
2190	228.8
2191	248.8
2192	240.0
2193	256.2
2194	240.0
2195	255.3
2196	269.6
2197	242.8
2198	259.2
2199	258.0
2200	252.8
2201	248.9
2202	244.1
2203	238.6
2204	241.9
2205	251.1
2206	241.3
2207	219.0
2208	245.1
2209	251.4
2210	255.2
2211	236.2
2212	255.2
2213	267.5
2214	246.8
2215	247.5
2216	240.0
2217	243.8
2218	243.1
2219	230.2
2220	243.1
2221	243.8
2222	242.8
2223	274.7
2224	251.9
2225	233.7
2226	240.4
2227	244.2
2228	250.4
2229	247.0
2230	254.3
2231	235.9
2232	260.4
2233	247.2
2234	240.0
2235	257.3
2236	246.7
2237	245.0
2238	258.4
2239	243.6
2240	265.9
2241	251.5
2242	229.0
2243	250.3
2244	243.7
2245	241.2
2246	250.1
2247	262.2
2248	254.4
2249	269.0
2250	255.8
2251	268.3
2252	253.7
2253	238.8
2254	257.1
2255	244.4
2256	243.2
2257	247.1
2258	237.3
2259	264.8
2260	259.9
2261	248.8
2262	247.0
2263	249.6
2264	252.4
2265	246.0
2266	245.4
2267	259.5
2268	241.9
2269	259.8
2270	269.8
2271	263.7
2272	244.9
2273	240.1
2274	263.3
2275	245.0
2276	260.5
2277	262.6
2278	229.9
2279	269.0
2280	246.1
2281	256.4
2282	280.8
2283	262.4
2284	247.0
2285	263.5
2286	258.8
2287	254.5
2288	264.4
2289	267.5
2290	282.8
2291	233.3
2292	256.6
2293	240.8
2294	253.1
2295	263.7
2296	234.8
2297	233.3
2298	252.5
2299	249.0
2300	253.9
2301	246.9
2302	238.8
2303	252.9
2304	247.8
2305	254.0
2306	245.8
2307	244.1
2308	243.1
2309	252.5
2310	245.1
2311	246.1
2312	244.9
2313	245.5
2314	239.9
2315	236.4
2316	239.2
2317	248.0
2318	243.8
2319	266.2
2320	238.3
2321	244.0
2322	262.8
2323	244.0
2324	250.8
2325	262.5
2326	254.6
2327	244.3
2328	244.9
2329	254.1
2330	252.1
2331	252.1
2332	246.8
2333	252.5
2334	264.3
2335	247.7
2336	239.0
2337	238.9
2338	257.6
2339	240.3
2340	239.0
2341	245.7
2342	250.3
2343	240.6
2344	242.9
2345	239.3
2346	241.8
2347	229.3
2348	239.3
2349	247.5
2350	238.6
2351	251.2
2352	248.9
2353	244.2
2354	250.2
2355	254.4
2356	250.5
2357	244.8
2358	245.3
2359	257.3
2360	257.1
