"deviance","gbar","grain","gtemp","msig","rbar","saut","sbar","sbd","sclay","selev","sfpc","sgnat","sgpad","spaw","srden","sveg[1]","sveg[2]","sveg[3]","sveg[4]","sveg[5]","sveg[6]","sveg[7]","sveg[8]","vsig"
256.4,0.2255,-0.4447,0.1144,2.751,-3.003,3.034,10.39,-21.66,-2.59,-3.349,5.64,8.891,3.029,-10.5,6.196,11.7,9.284,12.87,11.89,8.909,14.03,11.21,3.928,3.913
243.9,0.4262,-0.6514,-0.1902,4.471,-1.23,4.101,9.819,-20.83,-2.733,-2.392,5.5,8.906,-0.9852,-10.62,5.484,9.935,16.45,11.11,8.995,12.64,13.19,13.83,4.852,3.446
261.9,0.1877,-0.5661,-0.06401,2.775,2.168,3.631,9.976,-20.9,-2.337,-2.16,5.98,7.665,2.488,-10.39,5.589,10.37,14.11,8.651,10.16,6.508,13.29,14.69,5.359,3.723
249.1,0.4281,-0.607,0.02411,1.362,-2.364,3.845,9.408,-20.79,-2.52,-2.203,5.703,6.155,9.22,-10.51,5.259,10.57,13.52,9.533,10.38,11.12,12.23,10.91,5.142,3.054
240,0.4875,-0.6614,-0.1502,2.399,-3.037,2.53,10.54,-20.78,-2.329,-2.158,5.165,6.709,9.22,-10.65,5.314,11.18,12.57,10.89,10.82,9.811,11.25,12.55,5.682,2.26
233.9,0.5313,-0.4847,-0.1412,2.275,1.66,0.2234,10.34,-19.39,-2.091,-2.146,5.256,7.266,3.642,-10.89,4.407,11.17,11.32,13.05,8.672,6.135,10.15,15.05,6.371,3.302
266.2,0.2055,-0.4329,0.2171,3.168,1.006,2.308,9.601,-19.52,-2.349,-2.658,5.548,7.589,10.24,-11.5,4.421,11.57,11.92,11.13,7.129,6.627,8.91,14.86,6.761,3.714
266,0.2088,-0.3169,0.2285,2.785,-0.6139,4.682,7.581,-20.62,-2.579,-3.678,4.873,7.681,9.673,-11.67,4.375,11.59,4.89,10.95,8.499,8.483,10.28,14.15,6.319,2.835
254.6,0.3928,-0.5745,0.002786,1.442,-2.431,2.933,11,-19.8,-3.366,-2.704,4.81,7.456,-0.4114,-10.63,3.78,10.51,12.1,6.686,10.96,11.86,10.16,19.84,6.213,4.916
277.1,0.07121,-0.1861,0.02319,1.461,-0.5696,2.081,10.88,-18.96,-3.14,-2.487,5.336,7.656,-5.718,-10.48,3.79,10.67,15.64,9.166,10.26,3.747,10.53,22.54,6.321,4.325
268.5,0.2366,-0.6335,0.04455,1.532,-1.585,0.7549,9.359,-19.53,-3.091,-1.551,5.616,6.828,0.7595,-12.09,3.837,11.88,11.78,13.74,11.48,13.39,9.766,20.08,6.752,4.022
268.7,0.3493,-0.7777,-0.1302,0.563,-0.7922,3.95,12.52,-19.34,-3.161,-2.327,5.707,6.646,4.97,-12.41,3.492,11.3,11.2,15.34,10.34,22.54,11.3,19.03,6.433,3.951
251,0.4495,-0.6051,-0.07829,2.597,-0.9211,1.889,11.77,-19.12,-2.723,-2.356,5.194,6.696,0.05026,-12.37,3.392,10.83,10.07,16.8,11.11,11.74,10.58,18.44,7.099,4.379
240,0.5929,-0.8977,-0.227,3.144,-2.696,3.17,10.1,-19.33,-2.188,-1.932,5.268,8.442,9.922,-13.66,3.33,11.18,6.525,12.66,12.01,9.152,9.847,12.95,7.145,2.277
248.9,0.4493,-0.752,-0.1086,3.576,0.01952,4.024,11.9,-19.3,-1.551,-1.534,5.337,7.655,8.885,-13.73,3.347,11.46,12.11,14.43,12.55,14.33,10.92,10.54,6.692,4.382
248.3,0.5222,-0.6446,0.00404,4.375,-2.279,4.722,11.74,-19.51,-1.701,-1.222,5.568,8.341,1.822,-12.99,2.592,8.834,15.75,14.74,12.51,13.9,9.7,11.46,6.077,2.769
247.2,0.3394,-0.4075,-0.1468,4.649,-1.352,4.204,9.775,-18.32,-2.369,-1.518,5.131,7.987,-3.011,-11.81,3.042,7.982,10.16,12.63,10.42,7.598,11.01,10.24,7.023,2.182
260.3,0.3394,-0.6503,-0.08472,3.836,-2.893,3.438,7.788,-18.37,-2.51,-0.7302,4.759,7.832,1.496,-11.56,2.788,7.197,8.068,10.33,10.03,5.722,11.34,7.677,7.157,2.377
259.6,0.4015,-0.7154,-0.02966,1.747,-2.284,3.988,8.223,-18.8,-2.395,-0.7345,4.53,8.124,-0.8896,-12.48,2.755,7.494,8.884,8.838,8.196,8.784,9.564,7.946,7.45,0.7237
246,0.4059,-0.4482,0.123,2.692,-0.1267,4.143,8.255,-18.99,-1.69,-0.7063,4.831,8.292,-6.313,-13.1,3.126,9.108,9.022,9.069,8.428,8.784,9.419,7.425,8.067,1.269
256,0.4105,-0.7026,-0.2544,3.849,-0.368,3.134,8.047,-19.68,-2.261,-1.644,5.226,8.957,-7.153,-13.28,3.533,9.648,8.592,7.622,8.476,8.978,9.418,9.35,8.269,1.136
255.6,0.4574,-0.9118,-0.1284,3.236,-0.1121,2.808,8.986,-19.32,-2.461,-1.682,4.872,9.737,-3.035,-13.71,3.426,9.472,8.527,9.605,8.366,9.433,9.224,9.676,8.164,0.7368
245.6,0.4719,-0.5894,-0.04668,3.252,-1.82,1.247,9.025,-19.23,-2.843,-1.721,5.131,9.692,-0.1399,-13.52,3.015,9.835,9.959,7.906,9.821,9.047,9.197,9.237,7.188,0.9275
259.6,0.4244,-0.9046,-0.1626,1.811,-1.568,2.942,8.572,-18.42,-2.811,-2.986,5.018,9.397,-0.5059,-13.28,2.939,10.56,9.711,7.459,9.04,9.556,6.665,8.613,6.945,1.72
237.4,0.5754,-0.5359,-0.1979,3.312,-0.3463,3.23,8.363,-18.67,-2.732,-3.155,4.72,10.21,-9.763,-13.24,2.808,9.069,9.711,10.62,8.224,9.651,8.522,8.598,7.318,1.875
252,0.3143,-0.4615,-0.002751,2.799,-2.342,4.808,8.444,-18.45,-2.359,-3.55,5.079,11.16,-4.484,-13.02,3.455,10.27,12.13,8.721,9.742,9.983,7.81,6.859,6.381,2.192
244.5,0.4768,-0.6056,0.02141,3.965,-0.9773,3.967,9.058,-18.56,-2.339,-3.724,4.223,10.93,-5.245,-13.6,3.122,11.33,14.59,9.03,8.23,10.87,8.458,11.49,7.179,1.819
261.4,0.2882,-0.5993,-0.2224,4.587,-2.779,2.969,9.91,-17.53,-2.43,-3.624,4.148,9.952,1.822,-13.1,2.803,10.03,14.49,8.82,9.587,11.59,10.07,7.779,7.247,2.447
249.9,0.5368,-0.9137,-0.2195,2.765,-0.4971,2.579,10,-16.95,-2.879,-3.382,4.042,10.14,10.58,-13.83,2.473,9.089,10.39,11.02,8.626,10.76,9.814,8.605,5.849,3.439
245,0.4781,-0.7031,-0.08266,3.041,-1.975,4.991,9.351,-16.87,-3.015,-3.096,3.93,9.902,19.16,-15.06,2.586,10.14,9.121,10.43,10.24,8.72,11.57,9.504,6.358,1.744
245,0.5178,-0.805,0.06851,1.991,-0.8314,4.662,9.001,-15.79,-3.338,-3.373,3.859,9.88,13.3,-15.71,2.621,10.65,11.11,9.658,9.791,8.495,11.51,9.28,4.535,2.15
242,0.4882,-0.5613,-0.1362,2.216,-0.8251,3.733,5.548,-15.53,-3.213,-3.49,3.388,9.877,17.53,-16.33,2.323,10.16,14.7,7.919,8.469,6.714,10.7,7.764,4.299,4.595
254.1,0.4896,-0.6563,0.2939,3.068,-4.714,4.401,10.89,-15.84,-3.014,-3.09,3.229,10.05,19.63,-16.92,3.137,10.85,11.52,7.884,8.526,11.26,10.84,11.01,4.268,2.994
252.8,0.3465,-0.5133,0.000149,3.294,0.2199,3.903,8.006,-16.09,-1.955,-3.179,3.539,9.777,13.01,-16.65,2.028,10.54,8.075,8.077,8.526,8.26,13.06,10.84,4.508,3.198
244.5,0.5351,-0.7833,-0.2438,2.941,-2.19,1.672,7.39,-15.74,-2.555,-5.313,3.329,9.723,15.68,-15.79,1.899,9.483,6.913,6.55,8.477,5.06,11.91,11.26,4.288,2.767
256,0.4385,-0.86,-0.1937,0.898,-0.7304,2.603,8.667,-15.99,-2.981,-4.468,3.024,9.525,15.93,-16.17,1.857,11.36,5.587,8.914,10.78,10.42,12.01,6.059,4.024,2.912
242.7,0.5444,-0.7815,0.05194,2.047,-1.247,1.447,8.854,-15.96,-2.743,-4.431,3.064,9.771,-2.782,-16.37,2.108,11.45,5.524,6.73,11.43,10.21,13.25,7.525,3.996,2.946
235,0.6945,-0.7391,0.09641,4.582,-3.398,2.221,7.246,-17,-2.759,-4.211,3.811,8.963,9.605,-15.74,2.189,10.22,1.991,8.41,10.46,2.535,11.35,8.753,3.688,4.797
248.8,0.4208,-0.6796,-0.2262,3.796,-4.381,0.2528,8.226,-16.54,-1.806,-4.864,3.552,9.697,-0.7549,-15.7,1.944,9.934,1.759,9.083,8.947,13.42,10.48,8.25,3.291,4.004
258.8,0.3273,-0.5598,0.002058,1.472,-0.5204,4.491,10.09,-15.75,-1.699,-5.026,3.364,11.09,-0.2506,-14.63,2.26,9.232,6.255,10.49,8.665,13.69,11.49,12.47,3.309,3.294
243.2,0.6803,-1.013,-0.002488,3.212,-0.6271,1.407,9.054,-15.06,-1.945,-4.389,3.401,10.21,-6.576,-14.38,1.935,9.98,6.736,15.03,9.234,11.55,13.56,9.066,3.666,3.748
246,0.5978,-0.9024,-0.03103,4.232,-0.485,1.641,9.552,-16.61,-2.179,-5.914,3.72,10.6,1.254,-14.62,2.204,9.695,8.147,9.544,10.76,11.1,12.64,11.7,3.998,3.188
250,0.4519,-0.7084,-0.04586,3.86,-4.741,1.878,9.629,-16.47,-2.487,-5.968,4.316,10.95,6.135,-14.13,2.044,11.05,7.239,7.502,7.952,9.542,13.41,8.761,5.073,3.534
236.1,0.5371,-0.4361,0.2282,2.897,-1.006,3.109,10.65,-16.9,-2.607,-5.321,4.072,9.449,-8.099,-15.13,1.303,11.13,12.29,7.844,6.406,10.58,11.4,9.09,4.693,3.054
265.5,0.2939,-0.599,0.2341,2.392,-2.203,2.989,8.847,-16.96,-3.089,-6.49,3.468,8.722,-2.627,-15.18,1.064,8.836,10.74,6.485,8.668,5.601,8.437,10.4,6.074,3.054
254.4,0.41,-0.599,-0.0808,1.63,-1.604,2.175,10.58,-16.63,-3.094,-6.802,3.387,9.339,-0.7529,-14.4,0.8569,8.034,11.73,7.283,9.413,10.74,9.26,13.35,5.709,2.366
252.3,0.4651,-0.851,-0.2917,4.38,0.9811,2.622,7.218,-17.09,-2.835,-6.962,3.367,9.465,1.724,-14.38,0.9149,8.155,9.011,11.03,8.366,12.89,11.56,12.45,5.703,3.879
244,0.6454,-0.9865,-0.172,4.516,1.275,4.868,7.921,-17.02,-3.716,-6.671,3.245,8.569,7.202,-14.16,1.28,7.421,9.81,8.974,8.089,12.9,12.97,12.71,4.413,3.388
257,0.4371,-1.041,-0.148,3.476,0.2028,4.427,8.199,-17.23,-4.128,-6.567,3.558,8.052,24.82,-14.97,1.927,7.822,6.974,9.706,8.089,8.873,11.37,11.59,4.339,2.377
240,0.45,-0.5572,0.007682,4.335,-0.2797,2.509,11.03,-17.45,-4.108,-7.021,3.186,7.772,19.54,-14.94,1.927,8.336,10.78,8.614,7.36,11.31,7.985,11.1,4.468,2.963
264.6,0.3195,-0.6712,0.007682,4.603,-7.259,3.533,6.808,-17.82,-4.314,-6.596,3.247,8.116,10.8,-15.48,2.035,8.247,5.984,7.223,6.166,6.34,7.664,8.843,5.442,1.203
254.6,0.3686,-0.6355,0.02929,2.884,0.6273,3.558,8.731,-17.86,-4.282,-6.873,2.832,8.857,12.96,-14.71,2.032,8.578,8.125,9.38,6.123,7.498,9.852,7.998,4.673,2.93
232.8,0.5633,-0.5551,0.02291,4.428,-5.824,2.123,7.785,-18.16,-4.327,-7.681,2.961,9.077,6.007,-14.45,2.176,7.665,7.298,5.21,8.209,7.498,10.28,8.168,3.892,2.71
243.7,0.3929,-0.5309,-0.07642,1.58,-1.053,2.099,6.268,-18.16,-3.538,-8.614,3.08,9.072,5.351,-13.7,2.41,7.716,11.06,9.112,6.986,4.929,10.33,7.179,3.195,3.438
254.5,0.4291,-0.6313,-0.03936,0.9621,-0.2499,3.428,9.504,-18.3,-3.518,-8.645,2.939,9.072,-1.878,-13.95,2.251,8.33,7.49,8.296,8.425,15.59,9.169,8.899,3.631,4.328
259.2,0.3787,-0.6231,0.06307,1.476,-1.203,4.715,9.659,-17.26,-3.456,-8.903,2.876,9.277,5.857,-13.32,1.937,7.782,10.23,9.693,7.773,8.178,8.316,10.98,3.81,3.185
257,0.3089,-0.4992,0.04502,4.511,0.6494,2.83,7.828,-17.57,-3.641,-8.864,2.674,10.07,-0.613,-13.59,1.652,7.498,7.455,9.878,7.727,10.08,6.241,12.08,3.841,2.373
268,0.2158,-0.5811,0.2843,2.173,-1.63,3.887,8.787,-17.07,-3.967,-8.174,2.665,9.314,-12.06,-13.76,2.066,8.37,10.01,17.03,8.375,12,6.405,15.34,3.346,4.085
268.9,0.4413,-1.009,-0.02395,1.48,-2.126,0.188,9.623,-17.45,-3.579,-7.809,2.91,9.043,-12.21,-13.2,2.419,9.451,4.373,15.37,8.617,12.75,6.242,16.81,2.849,4.324
239.4,0.6551,-0.9117,-0.2589,4.011,-2.426,3.307,8.95,-17.03,-3.504,-7.787,3.682,8.727,-10.28,-13.35,2.137,10.21,4.898,9.604,9.623,4.586,6.267,15.21,2.948,3.347
246.3,0.6197,-0.9117,-0.08805,3.336,-2.768,2.692,6.302,-17.4,-3.517,-7.787,3.497,8.765,-8.957,-13.66,2.151,10.29,1.579,8.821,9.251,-0.6458,6.458,13.48,3.792,3.959
258.7,0.4128,-0.6741,0.2633,2.3,-1.384,4.852,7.91,-17.1,-4.104,-7.874,4.144,8.855,-4.247,-13.42,2.219,8.077,2.315,7.174,10.11,7.35,7.399,9.245,3.794,2.982
262,0.4117,-0.7205,0.1039,3.911,0.9802,4.598,8.385,-16.36,-4.14,-8.607,3.765,8.89,-3.14,-13.21,2.086,8.077,6.242,9.002,9.368,6.255,7.502,8.198,3.31,2.323
236.5,0.692,-0.8627,-0.2666,4.96,1.866,2.03,8.28,-16.8,-3.864,-8.273,3.385,9.395,-1.051,-13.21,2.093,7.884,5.053,7.122,10.03,6.796,7.689,8.561,3.233,3.14
254.7,0.3929,-0.6811,-0.03448,1.671,-0.2704,1.001,6.965,-16.56,-3.89,-10.02,3.605,9.227,2.659,-13.65,1.434,7.884,6.949,7.167,9.955,5.496,8.319,7.963,3.635,1.374
248.8,0.4067,-0.786,-0.09404,2.575,-1.421,2.318,6.551,-17.23,-3.074,-8.785,3.208,9.241,4.968,-12.86,1.527,6.794,4.598,7.759,6.487,6.45,7.697,9.05,3.208,2.248
239.5,0.5165,-0.6065,-0.1754,2.188,-0.04009,2.007,5.464,-16.91,-3.572,-9.398,2.758,8.502,1.34,-12.53,1.379,7.007,4.921,5.874,5.099,6.424,7.745,8.757,3.072,4.346
242.3,0.4991,-0.7994,-0.2501,4.505,-0.8869,0.1846,9.111,-17.21,-3.572,-9.254,2.782,8.963,2.926,-12.16,2.478,8.096,7.821,4.475,7.773,11.18,10.96,12.49,3.448,4.406
260.1,0.3658,-0.7065,-0.1464,1.703,-0.4269,2.289,8.701,-17.43,-3.35,-8.804,2.651,9.836,2.923,-12.25,2.436,8.3,6.702,6.877,6.715,4.21,11.08,10.26,3.988,1.968
240.2,0.6479,-0.7586,-0.1078,1.757,-3.005,4.782,7.521,-17.63,-2.909,-8.609,2.228,10.14,3.999,-11.82,2.334,11.28,6.519,7.644,6.872,13.36,8.081,9.816,4.006,2.736
254.1,0.6647,-1.135,-0.1092,1.108,-2.752,3.59,8.672,-17.24,-3.371,-8.575,2.327,10.11,3.74,-12.95,2.334,11.28,5.744,10.66,8.641,7.881,8.166,7.411,3.863,2.678
258.4,0.4477,-0.9185,-0.09936,1.765,0.5396,1.301,6.83,-17.69,-3.642,-7.461,2.493,10.07,-7.895,-11.91,2.371,11.37,7.553,10.43,8.005,9.276,7.568,8.019,3.849,2.539
241.6,0.7636,-1.135,-0.09936,2.589,-1.386,0.897,7.796,-17.95,-3.015,-6.803,2.488,10.04,-8.668,-12.7,2.505,11.94,5.841,10.29,8.157,8.982,8.825,8.19,4.228,1.599
239.6,0.612,-0.8433,-0.05268,3.583,0.4689,0.07522,4.485,-17.68,-2.583,-6.451,2.685,9.439,-13.17,-12.4,3.329,10.11,5.825,9.065,8.563,4.55,8.843,8.812,4.709,3.854
