"deviance","gbar","grain","gtemp","msig","rbar","saut","sbar","sbd","sclay","selev","sfpc","sgnat","sgpad","spaw","srden","sveg[1]","sveg[2]","sveg[3]","sveg[4]","sveg[5]","sveg[6]","sveg[7]","sveg[8]","vsig"
220.3,1.053,-0.459,0.3027,4.02,0.9234,2.419,1.299,-10.52,2.373,-4.038,1.917,6.734,14.22,-18.52,-1.929,1.143,3.731,-1.004,3.39,2.465,-0.5587,1.139,4.604,2.804
230.3,0.9605,-0.526,0.3237,3.4,-0.9309,3.248,-0.1631,-10.28,2.22,-4.007,1.931,7.109,9.991,-18.77,-2.239,1.29,-2.5,0.307,3.336,-5.802,-1.518,0.747,4.573,2.845
223.4,0.9977,-0.423,0.4556,4.299,-2.628,1.925,3.321,-10.26,1.983,-3.962,1.832,6.757,10.3,-18.5,-2.361,2.289,1.812,4.387,2.447,0.498,-1.009,-0.7409,4.7,3.903
229.7,0.9299,-0.6375,0.3017,4.162,-1.815,3.281,1.696,-9.924,2.225,-4.47,1.844,6.62,14.68,-18.15,-2.41,1.862,2.802,2.469,2.11,-0.2817,-1.448,-0.9042,3.633,2.109
212.4,1.12,-0.5182,0.1577,3.52,-4.092,4.732,2.28,-9.463,2.203,-4.395,1.826,5.319,20.06,-16.97,-2.584,1.835,2.51,2.789,1.975,1.468,0.242,1.095,3.888,1.165
234.3,0.8388,-0.4491,0.3164,2.962,-1.613,3.032,2.412,-9.148,2.55,-3.842,1.897,5.516,9.342,-17.41,-2.491,2.498,5.803,2.859,1.561,6.159,1.594,0.9086,3.761,2.13
224.3,1.004,-0.3716,0.2839,4.034,0.5395,3.264,1.461,-8.986,2.037,-4.409,1.935,5.555,10.04,-17.02,-2.727,2.638,0.7439,3.23,0.5325,2.424,2.937,1.162,4.614,1.934
226.7,1.052,-0.5694,0.2591,4.68,-0.5071,2.994,3.093,-8.662,2.122,-5.224,2.151,5.878,4.436,-16.35,-2.687,2.09,1.63,2.66,-0.09184,1.908,2.445,2.972,4.78,2.08
222.1,1.004,-0.3711,0.3714,3.176,-2.261,3.709,1.755,-8.988,2.39,-5.344,1.916,5.58,7.437,-16.74,-2.298,1.264,1.754,2.037,1.497,1.194,2.131,2.634,4.404,2.183
215.8,1.239,-0.7568,0.1824,4.689,0.4985,4.946,2.223,-8.571,2.718,-5.207,1.543,5.406,6.653,-16.24,-2.244,1.925,2.279,3.535,1.01,1.289,1.412,2.843,3.464,0.9813
232.6,0.8102,-0.3923,0.1932,2.874,-1.452,1.927,2.334,-8.184,2.283,-5.123,1.465,5.187,6.847,-17.6,-2.085,3.162,3.632,2.775,0.876,1.101,1.946,2.496,3.503,1.06
241.3,0.747,-0.4524,0.4008,4.811,0.05884,3.43,2.946,-8.554,2.504,-4.877,1.169,5.426,11.6,-16.99,-2.803,4.174,3.072,5.9,0.315,2.296,1.995,3.433,3.901,2.27
235.6,0.8848,-0.5303,0.06205,1.966,-1.846,0.7066,3.396,-7.834,2.429,-4.894,1.128,5.709,11.6,-17.04,-2.508,2.496,7.212,7.168,1.857,7.625,0.9811,2.219,3.875,3.4
234.1,0.9041,-0.747,-0.01473,4.36,-1.113,2.913,4.062,-7.92,2.419,-4.894,1.028,5.398,12.26,-16.94,-2.538,2.862,6.763,6.208,0.6583,5.121,0.6991,2.503,4.088,3.434
