2001	570.5
2002	572.4
2003	575.3
2004	563.8
2005	559.3
2006	558.5
2007	570.6
2008	567.4
2009	591.3
2010	561.3
2011	572.2
2012	583.1
2013	586.9
2014	568.4
2015	571.9
2016	573.7
2017	577.6
2018	580.1
2019	558.4
2020	592.5
2021	574.4
2022	583.2
2023	572.9
2024	573.8
2025	575.8
2026	590.6
2027	589.0
2028	585.7
2029	577.2
2030	591.6
2031	595.3
2032	578.1
2033	588.3
2034	580.0
2035	584.9
2036	582.6
2037	586.2
2038	577.4
2039	602.7
2040	571.2
2041	575.7
2042	603.6
2043	599.1
2044	591.0
2045	588.1
2046	597.4
2047	566.9
2048	571.9
2049	585.5
2050	561.1
2051	588.4
2052	560.8
2053	570.5
2054	575.2
2055	594.0
2056	572.8
2057	584.0
2058	575.8
2059	570.8
2060	570.7
2061	570.5
2062	583.5
2063	590.1
2064	582.9
2065	581.9
2066	585.3
2067	577.5
2068	591.4
2069	583.3
2070	580.8
2071	597.8
2072	592.2
2073	581.8
2074	566.9
2075	574.2
2076	582.2
2077	581.7
2078	589.3
2079	592.1
2080	589.5
2081	591.5
2082	576.9
2083	581.1
2084	604.0
2085	592.2
2086	583.2
2087	588.1
2088	605.1
2089	581.7
2090	589.3
2091	599.2
2092	570.2
2093	586.0
2094	584.6
2095	581.1
2096	588.5
2097	594.8
2098	570.5
2099	575.3
2100	582.9
2101	592.0
2102	605.4
2103	572.8
2104	590.0
2105	585.3
2106	588.0
2107	587.4
2108	580.8
2109	593.4
2110	615.2
2111	599.9
2112	592.6
2113	594.1
2114	590.7
2115	586.1
2116	596.0
2117	583.6
2118	575.2
2119	581.8
2120	580.8
2121	573.8
2122	596.7
2123	595.2
2124	573.5
2125	572.5
2126	604.6
2127	581.6
2128	583.4
2129	591.2
2130	581.1
2131	588.4
2132	578.6
2133	581.6
2134	566.2
2135	565.5
2136	573.3
2137	566.5
2138	573.9
2139	560.2
2140	562.2
2141	552.7
2142	577.6
2143	600.0
2144	572.1
