"deviance","gbar","gdbar","gdres","gdsig","grain","gtemp","msig","rbar","saut","sbar","sbd","sclay","selev","sfpc","sgnat","sgpad","spaw","srden","sveg[1]","sveg[2]","sveg[3]","sveg[4]","sveg[5]","sveg[6]","sveg[7]","sveg[8]","vsig"
527,0.8739,4.702,2.571,4.926,-0.9069,-0.3287,0.006049,-1.564,0.8424,11.67,-5.822,7.127,5.438,1.117,3.346,-10.18,-6.626,-4.016,13.31,10.98,11.54,9.92,11.41,11.35,9.629,18.77,4.911
543.2,0.6359,4.448,-0.242,4.954,-0.7399,-0.1417,0.01188,-1.577,2.635,12.92,-4.958,7.602,4.557,1.175,3.374,-17.33,-6.709,-4.07,14.17,13.08,12.98,10.45,12.33,12.96,12.81,17.27,1.735
543.6,0.5934,5.594,1.953,4.774,-0.6441,-0.2509,0.02207,-1.577,4.179,15.28,-4.641,7.856,4.419,1.337,3.582,0.7117,-6.725,-3.347,12.55,15.35,12.78,11.9,16.36,12.97,15.56,17.51,2.129
545.1,0.4603,4.611,2.915,4.796,-0.3855,-0.1791,0.01068,-1.568,3.083,14.7,-4.65,7.861,3.585,1.283,3.293,-10.97,-6.906,-3.232,12.59,20.53,13.4,12.07,11.61,12.54,15.69,16.44,3.45
547.8,0.5145,4.405,0.4045,4.905,-0.6556,-0.1896,0.02585,-1.587,1.85,15.95,-4.632,7.753,1.965,1.66,3.444,-7.762,-7.331,-4.273,15.7,18.66,12.44,11.02,13.62,13.48,16.89,16.43,4.384
549.8,0.5377,2.131,2.603,4.977,-0.6691,-0.2477,0.02316,-1.568,3.659,13.52,-4.533,7.937,2.369,1.897,3.695,-7.84,-7.286,-4.488,15.89,14.41,12.56,10.71,10.62,13.67,15.03,17.8,3.366
538.1,0.5603,4.054,2.823,4.826,-0.4883,-0.06746,0.03176,-1.573,4.681,15.39,-5.431,7.903,3.55,1.785,4.114,-1.312,-7.134,-3.946,14.65,18.62,13.1,11.18,13.64,13.49,15.4,18.51,2.194
532.6,0.6483,3.411,3.159,4.92,-0.5035,-0.2397,0.007068,-1.568,3.311,14.69,-5.456,7.87,4.31,1.809,3.635,-5.699,-7.08,-4.115,13.87,10.36,13.4,10.34,7.886,15.21,15.25,18.33,3.091
545.4,0.5611,4.163,3.127,4.98,-0.7284,-0.156,0.00612,-1.567,4.491,13.41,-6.07,7.229,3.819,1.332,2.05,3.876,-7.4,-4.138,15,10.59,14.15,10.1,10.92,14.96,13.91,18,3.432
550.3,0.6086,7.115,1.952,4.902,-0.7225,-0.1501,0.007701,-1.569,3.546,13.7,-6.382,6.901,3.069,1.397,2.412,-2.413,-7.317,-4.138,16.16,18.32,10.8,9.355,11.38,15.65,15.52,18.58,3.328
535.5,0.6761,5.17,2.942,4.805,-0.5989,-0.2469,0.01533,-1.564,3.077,13.86,-5.793,6.972,3.153,1.243,2.371,-9.201,-7.286,-3.832,15.98,13.82,9.591,8.269,12.95,15.39,13.26,17.81,3.519
541.8,0.5487,3.645,1.204,4.866,-0.5597,-0.2654,0.01005,-1.568,3.88,13.24,-5.577,7.044,3.325,0.9316,3.414,-4.853,-7.643,-4.03,16.21,8.708,9.983,8.84,14.02,14.76,14.03,16.82,4.061
551,0.4745,5.813,2.182,4.969,-0.7205,-0.2395,0.006295,-1.569,4.099,11.87,-5.456,6.712,3.168,0.8501,4.297,2.298,-7.364,-3.654,16.09,11.02,12.67,8.758,14.12,14.26,11.51,17.36,2.657
546.9,0.6923,4.12,1.446,4.429,-0.8076,-0.2395,0.006808,-1.576,2.642,12.19,-5.748,6.395,2.589,0.6212,4.916,2.014,-7.364,-3.972,15.88,9.325,13.48,11.6,11.37,11.6,12.58,17.16,2.06
538.2,0.6054,3.825,0.9362,4.765,-0.4947,-0.2768,0.009821,-1.571,1.501,13.05,-4.796,6.068,2.486,0.4521,5.871,14.7,-6.799,-4.5,16.03,14.04,12.68,11.67,13.73,11.99,11.26,17.43,2.464
542.3,0.5206,3.657,1.667,4.922,-0.605,0.06228,0.006854,-1.574,0.4275,11.32,-4.464,6.68,2.463,0.2469,6.355,3.789,-6.644,-4.048,14.67,13.08,13.71,10.57,16.97,12.39,11.97,17.55,3.467
537.2,0.5871,4.362,2.805,4.949,-0.6424,-0.2127,0.004887,-1.567,1.859,10.2,-4.849,6.68,3.084,0.2626,6.909,-12.59,-6.684,-5.251,14.47,12.52,11.33,7.275,13.72,12.64,14,18.13,4.268
539.6,0.6111,4.59,1.482,4.566,-0.6125,-0.1801,0.007587,-1.565,1.642,12.68,-4.642,6.537,2.439,0.1618,7.286,1.203,-7.161,-5.77,14.53,11.09,12.43,9.723,21.07,15.83,11.45,17.86,4.347
540.6,0.5729,3.3,0.6075,4.958,-0.629,-0.142,0.005071,-1.565,0.9117,13.57,-5.281,6.481,1.563,0.3845,6.204,-1.115,-7.1,-5.851,16.31,14.65,9.301,10.32,14.05,15.13,13.36,17.6,1.764
534.3,0.6384,4.632,2.984,4.919,-0.6522,-0.1234,0.005316,-1.567,1.739,13.39,-5.614,6.55,2.02,0.1699,6.38,-4.092,-7.453,-5.743,16.81,16.06,12.15,10.02,7.126,15.39,16.05,17.46,3.472
531.7,0.5723,3.424,1.207,4.974,-0.4366,-0.1627,0.007565,-1.571,1.914,9.973,-5.415,7.027,2.57,0.4916,7.175,-4.734,-7.025,-5.472,14.16,9.042,16.54,10.41,13.42,16.21,14.58,17.97,4.703
539.1,0.5723,4.436,1.478,4.912,-0.6448,-0.3252,0.003304,-1.57,1.05,13.1,-6.408,6.823,1.079,0.153,6.417,-4.478,-6.507,-5.626,13.05,13.17,11.28,9.361,15.2,17.29,14.24,17.87,3.226
548.7,0.4061,3.183,1.939,4.699,-0.4664,-0.09893,0.006758,-1.568,0.165,16.07,-6.649,6.588,0.6779,0.2623,5.796,-5.551,-6.744,-6.505,14.26,18.37,13.27,7.976,17.85,15.92,13.85,18.15,3.181
541.3,0.5381,3.789,1.944,4.918,-0.6382,-0.1495,0.004082,-1.566,3.537,12.27,-6.825,6.649,1.474,0.1547,7.323,-3.314,-6.833,-7.274,15.56,18.49,18.32,7.074,18.58,15.92,15.64,18.49,4.586
546,0.4473,3.887,1.487,4.87,-0.5567,-0.1103,0.006661,-1.567,3.813,14.88,-8.539,6.988,1.107,-0.4974,6.691,0.4946,-6.633,-7.211,15.66,12.81,15.36,6.283,13.02,13.82,13.91,18.61,2.768
540.5,0.6278,4.846,3.833,4.814,-0.5923,-0.04648,0.01285,-1.565,2.788,12.87,-9.031,7.779,0.9569,-0.6386,6.091,-5.863,-7.361,-7.016,15.57,10.6,13.34,4.325,8.126,17.03,12.84,19.21,4.206
541.8,0.5607,3.878,2.791,4.84,-0.6634,-0.4468,0.007071,-1.579,0.2065,13.88,-8.85,7.236,1.308,-0.8441,6.899,3.667,-7.517,-7.248,15.67,20.07,15.75,4.703,12.49,15.44,13.3,19.64,3.317
545.1,0.5891,2.091,1.967,4.653,-0.6174,-0.1597,0.01448,-1.572,1.101,14.67,-8.633,7.645,1.934,-1.229,7.117,-8.244,-7.43,-6.898,16.29,24.98,15.67,1.71,13.7,13.87,11.7,18.24,4.312
540.4,0.5524,4.384,2.397,4.832,-0.622,-0.02691,0.03991,-1.525,3.372,14.02,-8.631,7.645,1.424,-1.16,6.712,-14.03,-7.643,-8.201,16.95,23.12,14.06,0.8581,10.65,12.7,11.17,18.94,4.25
531,0.7451,4.741,1.703,4.787,-0.741,-0.2299,0.0207,-1.554,4.516,14.42,-8.656,8.535,2.278,-0.7633,6.422,-11.21,-7.789,-7.383,19.69,21.09,14.23,2.406,13,13.33,10.85,19.26,4.71
539.2,0.7166,7.268,2.738,4.975,-0.6173,-0.09262,0.02998,-1.553,4.593,15.08,-8.397,7.975,2.727,-0.5298,6.917,-9.942,-8.068,-7.359,20.6,11.01,15.8,3.374,17.48,14.08,10.34,19.24,3.475
539.8,0.5841,4.017,2.887,4.841,-0.6712,-0.2565,0.054,-1.546,1.163,13.43,-7.226,8.082,2.727,0.02138,6.705,2.728,-8.156,-7.563,21.23,8.955,19.34,5.479,15.21,13.33,12.16,19.37,4.159
532.3,0.6702,4.527,1.97,4.889,-0.7256,-0.08052,0.2203,-1.628,3.933,17.03,-6.646,8.457,2.248,-0.03682,5.981,-4.026,-8.211,-7.541,20.43,19.23,23.27,5.458,16.42,13.09,11.84,20.03,4.602
542.6,0.4189,4.365,1.072,4.937,-0.4718,0.04905,0.2243,-1.468,4.474,13.62,-6.929,8.08,1.246,-0.2866,5.174,-2.466,-8.097,-7.403,21.08,4.224,25.23,5.392,12.07,13.05,10.49,19.91,4.936
530.4,0.7199,4.164,0.03665,4.723,-0.5736,-0.1091,0.1274,-1.558,4.723,13.17,-6.091,8.32,1.46,-0.1215,6.517,2.335,-7.972,-7.292,21.97,6.591,28.16,5.863,16.28,13.92,8.877,18.04,4.924
532.8,0.6095,5.07,2.305,4.98,-0.704,-0.2015,0.3885,-1.712,3.203,11.25,-6.8,8.967,1.106,0.02541,6.766,14.45,-8.005,-7.14,22.7,8.904,25.78,4.591,18.68,14.17,10.54,17.59,4.704
529.9,0.6095,4.084,1.898,4.87,-0.6781,-0.2308,0.444,-1.623,3.968,14.49,-5.412,8.733,1.926,-0.2342,7.322,21.3,-8.308,-7.027,24.27,10.93,22.58,4.958,15.17,15.03,13.34,19.12,4.847
534.3,0.5657,4.834,1.74,4.886,-0.6708,0.03895,0.4816,-1.83,3.763,12.72,-4.151,9.472,2.834,-0.3899,6.943,3.693,-8.313,-7.81,23.73,10.11,20.31,5.325,12.14,13.93,15.28,19.94,4.781
523.5,0.5956,4.664,4.066,4.807,-0.446,-0.2429,1.334,-0.4663,3.067,14.19,-4.096,9.58,2.61,-0.1263,6.505,8.192,-7.686,-7.7,26.41,8.132,16.1,5.647,12.17,13.08,11.01,20.56,4.329
536.8,0.5956,5.134,2.51,4.288,-0.4749,-0.01333,1.247,-0.07869,2.285,14.82,-3.459,10.99,1.692,-0.04109,6.922,7.754,-8.634,-8.352,25.15,15.19,19.27,6.704,15.28,13.35,8.043,21.37,4.781
539.9,0.5336,2.172,1.373,4.993,-0.6635,-0.1694,1.428,-2.384,3.519,17.7,-3.318,11.2,1.278,0.1521,7.505,13.3,-8.725,-7.35,31.72,14.75,18.01,7.239,8.611,12.88,10.51,21.67,4.951
530.1,0.5997,3.254,1.586,4.784,-0.6837,-0.1064,1.437,-2.147,3.507,12.32,-3.453,11.13,0.64,0.1186,7.977,8.174,-8.334,-7.714,26.99,11.02,15.9,8.651,11,13.29,9.978,22.78,4.743
544.9,0.5414,4.255,4.021,4.92,-0.7864,-0.3534,1.24,-1.93,0.8672,17.38,-3.387,11.72,0.7625,0.3692,7.843,-0.8846,-7.955,-8.146,27.53,14.98,18.31,7.224,15.19,13.21,13.13,23.42,4.573
543,0.617,2.801,1.621,4.995,-0.8259,-0.3446,0.2089,-1.776,1.752,16.66,-4.053,11.39,0.4044,0.4016,8.461,-1.359,-8.415,-7.656,26.02,12.38,20.29,7.052,19.61,12.55,15.55,22.52,4.975
537,0.5555,5.48,2.039,4.996,-0.625,-0.3218,0.2528,-1.631,2.395,15.26,-3.961,11.48,-1.492,0.2346,6.846,-5.739,-8.394,-7.558,25.02,11.13,18.84,9.418,15.23,13.67,17.26,22,4.617
528.5,0.7417,4.817,-0.4977,4.904,-0.7567,-0.2626,2.112,-2.142,2.966,17.07,-3.961,11.6,-0.7518,0.451,5.975,-3.823,-8.947,-7.536,25.01,12.18,15.18,11.36,17.32,13.72,18.62,21.38,4.589
535.4,0.5443,4.504,0.8581,4.945,-0.8331,-0.2626,3.176,-1.968,2.047,16.44,-4.673,11.06,-1.071,0.5147,6.069,3.38,-8.856,-8.027,21.87,11.51,15.47,11.76,11.89,13.28,17.6,20.71,4.12
536.5,0.5866,3.946,1.476,4.985,-0.6273,-0.1693,1.74,-0.7066,4.129,17.36,-4.132,10.69,-1.123,0.2471,5.257,-7.834,-9.675,-8.074,21.95,18.45,17.63,11.24,18.64,12.31,16.33,20.52,3.857
537.8,0.6558,4.232,1.177,4.908,-0.8297,-0.06854,2.309,0.6201,3.591,19.38,-5.56,9.624,0.6419,0.03761,5.477,-15.66,-9.745,-8.425,20.11,18.87,18.95,11.39,16.85,16.1,17.28,20.72,3.046
528,0.7296,4.606,1.065,4.54,-0.7049,-0.4375,2.422,-0.9986,4.475,16.77,-6.033,9.58,1.436,0.2479,3.645,1.889,-10.04,-8.804,19.02,16.51,20.59,12.2,15.49,15.69,17.35,21.59,2.944
