"deviance","gbar","grain","gtemp","msig","rbar","saut","sbar","sbd","sclay","selev","sfpc","sgnat","sgpad","spaw","srden","sveg[1]","sveg[2]","sveg[3]","sveg[4]","sveg[5]","sveg[6]","sveg[7]","sveg[8]","vsig"
431.6,2.946,-0.9743,-0.5018,1.27,-0.2012,4.295,3.134,-1.451,1.531,-7.1,5.124,0.4566,10.05,-2.366,5.846,0.387,4.062,2.709,2.382,2.23,4.543,2.21,5.094,1.57
453.5,2.849,-1.255,-0.7675,0.5305,-0.4244,4.243,3.084,-1.47,1.531,-6.968,5.069,0.2704,5.485,-2.455,5.457,0.8514,2.467,3.156,2.44,4.139,5.027,3.462,4.834,0.9582
423.3,2.714,-0.6703,-0.2972,0.7006,-0.472,3.455,4.157,-0.8359,1.555,-7.186,5.109,0.2424,3.328,-2.439,5.182,1.517,1.748,3.448,3.038,4.215,4.653,2.981,4.659,1.038
448.3,2.537,-0.7361,-0.2223,0.5118,-0.5054,3.563,3.131,-1.206,1.512,-7.521,4.965,0.2703,4.675,-2.293,5.418,1.346,2.296,3.502,3.138,3.93,5.431,3.213,4.561,2.036
456.2,2.615,-0.9391,-0.5401,0.7804,-1.057,3.46,3.329,-1.263,1.32,-7.453,5.006,0.123,7.71,-2.317,5.449,1.173,2.296,4.164,3.171,3.032,5.109,3.68,5.09,2.48
434.5,2.624,-0.7192,-0.4627,0.4008,0.07052,3.329,3.768,-1.184,1.366,-6.872,4.881,0.01171,6.324,-2.194,5.769,1.656,1.61,3.852,3.363,2.836,5.109,2.509,5.086,0.9769
449.4,2.624,-0.8497,-0.2292,0.2605,-0.2828,3.585,3.194,-1.075,1.366,-6.939,4.939,0.02377,2.846,-2.578,6.107,2.255,3.245,5.852,4.044,3.109,5.138,2.953,5.409,1.412
463.5,2.619,-0.9475,-0.6869,0.5663,-0.2853,3.614,3.814,-1.371,1.318,-7.24,4.924,0.3685,7.613,-2.491,6.475,2.46,3.479,6.964,3.834,4.118,5.837,3.16,5.772,1.682
438.1,2.832,-1.023,-0.5676,0.4146,0.2406,3.001,4.674,-1.287,1.396,-7.283,4.926,0.3831,5.482,-2.491,6.374,2.041,5.047,6.825,3.834,4.118,5.837,2.009,5.683,1.65
439.9,2.765,-1.024,-0.5104,0.3603,-0.4623,1.661,4.647,-1.224,1.475,-7.257,5.282,0.396,1.979,-2.481,6.118,2.407,4.827,4.391,4.023,4.093,6.221,2.982,4.865,1.198
