"deviance","gbar","grain","gtemp","msig","rbar","saut","sbar","sbd","sclay","selev","sfpc","sgnat","sgpad","spaw","srden","sveg[1]","sveg[2]","sveg[3]","sveg[4]","sveg[5]","sveg[6]","sveg[7]","sveg[8]","vsig"
427.1,2.779,-0.8086,-0.3995,0.2977,-0.6443,1.956,6.559,-2.115,1.308,-10.23,7.441,-0.2992,-12.14,-3.206,8.832,6.177,5.26,7.33,6.767,7.677,7.005,7.09,7.899,0.8883
437.6,2.817,-0.9969,-0.3995,0.1938,-0.2602,1.438,7.396,-2.354,2.241,-10.1,7.528,-0.3518,-13.08,-3.35,8.814,5.972,7.6,7.262,6.767,7.94,6.505,7.279,7.362,0.595
423.2,2.812,-0.8415,-0.3481,0.5224,-0.3871,1.473,7.391,-2.101,2.274,-10.3,7.577,-0.2665,-15.89,-3.737,8.958,5.736,7.201,7.262,6.752,8.368,8.083,7.596,7.219,0.9599
448,2.593,-0.8877,-0.5229,0.2565,-0.195,1.845,7.203,-2.18,2.279,-10.1,7.773,-0.2843,-11.88,-3.742,9.018,5.759,4.567,6.141,6.187,6.128,9.783,9.06,7.173,1.76
461.3,2.645,-1.087,-0.7386,1.481,-1.544,1.821,6.842,-2.075,2.255,-9.958,7.488,-0.3959,-6.127,-3.7,8.865,5.378,4.568,5.225,7.149,6.128,9.49,5.82,7.435,2.024
439.5,2.806,-1.065,-0.5457,0.6562,0.1262,1.181,5.411,-1.966,1.628,-9.591,7.276,0.145,-11.34,-3.841,8.778,4.982,4.976,4.406,6.67,7.781,9.413,6.009,7.263,2.859
430.8,3.01,-1.104,-0.645,0.3017,-0.8361,2.589,6.249,-1.917,1.623,-9.714,7.516,0.0732,-11.02,-3.575,8.774,4.732,8.218,5.672,6.587,7.548,9.138,5.672,7.078,1.037
428,3.173,-1.067,-0.9173,0.1798,-0.5673,3.098,7.213,-1.859,1.604,-9.868,7.353,0.2332,-9.791,-3.589,9.619,5.255,6.198,7.912,6.301,7.548,7.928,6.242,6.83,0.9067
442,3.06,-1.35,-0.5082,0.02511,-0.722,3.884,7.848,-1.975,1.774,-9.831,7.398,0.2186,-9.83,-3.758,9.905,5.274,6.198,8.736,6.301,9.997,9.491,4.755,7.024,2.679
440.5,2.921,-1.11,-0.6742,0.03859,-0.6977,3.896,7.923,-1.956,1.758,-10.05,7.445,0.1653,-8.724,-3.772,8.986,5.614,6.551,8.736,6.88,8.641,9.56,5.795,7.349,1.753
447.2,2.878,-1.16,-0.5649,0.07362,-0.7355,4.836,7.114,-1.461,1.752,-10.3,7.727,-0.1237,-12.38,-3.68,8.934,5.822,4.36,8.932,5.229,9.092,8.781,6.924,6.425,2.529
462.3,2.742,-1.209,-0.431,0.07812,-0.7536,4.896,7.782,-1.453,1.769,-9.606,7.728,-0.402,-14.02,-3.702,8.886,5.465,7.729,8.5,5.352,8.762,9.975,7.833,6.089,1.565
449.4,2.742,-0.9997,-0.5247,0.427,-0.3717,4.691,7.255,-1.332,1.717,-10.06,8.01,-0.221,-14.88,-3.53,9.388,5.432,7.357,8.664,5.571,8.738,7.643,6.699,6.631,1.078
455.5,2.744,-1.026,-0.7232,1.844,-0.9352,4.041,7.029,-1.421,1.395,-9.612,8.04,-0.2645,-17.25,-4.158,9.383,6.358,6.896,9.354,6.633,7.857,8.301,5.366,6.784,0.9467
434.4,2.785,-0.8654,-0.5036,0.514,-0.63,3.914,6.756,-0.9047,1.59,-10.02,8.355,0.009893,-14.18,-4.401,9.494,6.084,7.794,9.813,7.033,6.235,7.41,5.639,6.792,1.067
450.8,2.589,-0.8343,-0.5656,0.2136,-0.6929,4.424,6.934,-0.5561,1.655,-10.2,8.645,0.2705,-9.943,-4.467,9.406,6.196,9.238,9.813,6.561,5.886,6.8,6.971,7.464,2.142
458,2.614,-0.8675,-0.4855,0.2232,-0.8973,4.448,4.989,-0.3522,1.621,-10.58,8.931,0.5421,-9.472,-4.413,9.724,5.194,4.469,9.468,7.286,5.886,6.549,5.855,8.013,2.794
465.8,2.608,-0.9204,-0.539,0.5655,-0.6685,4.565,7.769,-0.4258,1.61,-10.54,8.685,0.4592,-6.386,-3.795,9.674,5.274,7.107,9.182,7.801,2.356,6.549,6.595,8.306,3.588
459.5,2.646,-0.9788,-0.4203,0.1558,-0.7355,4.225,6.642,-0.7179,1.521,-10.83,8.651,1.015,-6.713,-3.88,9.979,4.969,7.017,9.182,8.458,5.454,6.549,5.197,7.822,2.51
460.7,2.533,-0.7852,-0.3841,0.1647,-0.8804,4.017,6.145,-0.7904,1.666,-10.56,8.421,0.8603,-3.657,-3.841,9.934,6.006,5.163,9.182,9.731,5.454,6.549,4.841,7.375,2.353
448.7,2.533,-0.5897,-0.1438,0.3651,-0.7532,4.599,6.589,-0.5754,1.672,-9.876,8.31,0.862,-1.258,-3.757,10.09,5.39,5.163,8.884,7.692,7.162,6.472,5.414,7.483,1.67
458.3,2.701,-1.027,-0.4021,0.2394,-0.6064,4.993,7.744,-0.7234,1.543,-9.989,8.437,0.6551,-3.938,-4.006,10.14,5.458,7.655,8.884,8.032,7.162,7.824,6.945,7.587,1.014
453.5,2.567,-0.7544,-0.4021,0.0707,-0.704,4.856,8.041,-1.575,1.789,-10.14,8.357,0.5155,0.2064,-4.09,9.873,5.728,7.647,9.348,8.17,5.773,11.76,5.546,7.418,2.287
473.8,2.759,-1.243,-0.5309,0.07043,-0.7397,4.992,7.032,-1.795,1.488,-10.22,8.172,0.764,-3.679,-4.096,9.646,5.654,6.174,9.194,8.991,8.068,5.518,6.585,7.545,2.487
428.3,2.983,-0.9758,-0.5821,0.1239,-0.812,4.397,6.256,-2.242,1.521,-10.28,7.922,0.285,-2.824,-3.8,10.03,5.556,5.865,8.108,8.991,7.005,5.679,7.55,7.518,2.09
441.2,2.67,-0.8835,-0.5588,0.504,-0.9932,4.443,6.59,-2.652,1.973,-10.45,7.669,0.312,1.642,-3.725,9.424,5.433,6.573,7.681,9.028,6.462,6.101,5.709,7.051,1.588
439.4,2.739,-0.9519,-0.5325,0.4574,-0.3443,3.996,7.657,-2.618,1.526,-10.45,7.827,0.3221,-2.95,-3.547,9.599,5.095,8.48,7.833,9.587,7.662,5.541,7.426,7.317,1.709
438.3,2.876,-1.007,-0.6235,0.5379,0.0366,3.587,6.602,-3.072,1.481,-9.777,7.653,0.4811,2.012,-3.197,9.439,4.567,8.662,8.397,9.38,5.734,5.541,6.764,6.499,2.4
450.2,2.648,-0.9177,-0.4209,0.7383,-0.05633,4.204,7.438,-2.208,1.585,-10.4,7.473,0.8282,1.607,-3.452,9.676,4.584,8.333,6.219,9.398,6.152,5.541,8.364,6.189,2.902
439.5,2.678,-0.9335,-0.4259,1.046,-0.7466,4.814,7.744,-2.253,1.734,-10.36,7.649,0.8121,3.3,-3.456,8.569,3.958,6.289,7.366,8.722,8.112,5.864,9.898,6.443,1.785
446.8,2.717,-1.013,-0.7438,2.768,0.195,4.368,9.118,-2.141,1.807,-10.08,7.45,0.8323,9.604,-3.435,8.628,3.275,5.965,6.864,8.342,7.22,6.928,11.2,6.809,2.502
451.4,2.73,-0.9991,-0.5845,0.6232,-0.3573,4.866,6.763,-1.942,1.708,-9.793,7.59,0.6274,11.74,-3.068,8.806,3.279,6.236,5.152,8.007,7.477,5.301,11.56,6.24,4.023
435,2.748,-0.8475,-0.4582,1.145,-1.489,4.427,7.311,-2.303,1.333,-9.945,7.328,1.201,13.25,-3.372,9.528,4.036,7.675,5.152,8.007,2.114,4.309,9.893,6.484,3.58
441.8,2.72,-0.8391,-0.6837,0.4797,-0.5261,4.424,5.624,-2.303,1.516,-10.05,7.103,0.6448,8.015,-3.46,9.096,4.246,6.221,4.692,7.033,5.392,4.295,7.449,7.043,1.244
453.7,2.43,-0.6884,-0.3671,1.223,-0.1613,3.991,6.017,-2.205,1.325,-10.1,7.132,0.9061,9.92,-3.242,9.267,4.309,3.996,4.692,6.846,6.868,4.236,6.449,7.167,1.425
456.4,2.687,-1.067,-0.7859,0.3436,-0.03921,3.52,6.447,-1.745,1.42,-10.14,7.146,0.8131,7.428,-3.132,9.015,4.086,0.3456,5.304,6.765,6.778,4.389,5.397,7.455,3.27
454.9,2.663,-1.092,-0.4745,0.4761,-0.5166,2.33,4.697,-2.872,1.458,-9.919,7.088,0.9232,3.923,-3.058,9.048,4.779,-0.1798,6.161,8.315,3.865,3.954,4.579,7.912,3.259
414.1,3.107,-1.055,-0.7735,0.2411,-0.1545,3.181,5.742,-2.257,1.225,-9.838,7.106,0.8856,8.07,-3.071,9.124,3.379,-0.1103,4.618,7.885,7.282,5.374,2.246,7.907,2.476
447.3,2.837,-0.9946,-0.7216,0.1527,-0.392,3.409,6.663,-2.263,1.523,-9.927,6.99,0.5582,-3.119,-3.159,9.213,3.54,4.07,5.694,8.808,9.095,5.374,2.555,7.784,2.318
446.3,2.731,-0.9,-0.6827,0.2581,-0.8478,2.64,6.67,-2.567,1.666,-10.14,6.933,0.3686,-5.465,-3.169,8.898,5.111,2.897,6.95,7.876,7.671,5.374,1.848,8.156,2.651
466.1,2.428,-0.6916,-0.5014,1.064,0.1562,2.858,6.249,-1.862,1.283,-10.12,6.944,0.1212,-9.358,-3.342,9.227,4.499,6.781,6.826,7.771,7.671,5.052,1.956,7.935,1.537
455.4,2.593,-0.9971,-0.4509,0.4708,-0.4448,2.741,5.325,-2.125,0.9878,-9.905,6.864,0.4586,-5.646,-3.145,9.643,3.262,9.039,6.826,7.138,7.671,5.052,1.082,7.772,1.931
453.6,2.631,-0.998,-0.6688,0.3348,0.01075,1.226,7.651,-2.221,0.9336,-10.44,7.474,0.09238,-8.127,-3.23,9.347,3.702,6.415,7.103,7.769,7.671,4.605,2.72,8.087,2.327
425.8,2.92,-0.9421,-0.5433,0.5563,-0.6421,3.639,5.259,-2.221,1.036,-10.6,7.542,0.1589,-4.841,-3.9,9.801,3.001,5.989,6.949,7.604,6.853,4.253,1.877,7.159,3.339
440.5,2.754,-0.7343,-0.4823,2.276,0.03552,4.649,5.658,-1.432,1.037,-10.33,7.299,0.01002,-3.33,-3.744,9.661,3.078,10.18,3.461,6.794,7.594,3.361,3.15,7.292,3.884
485.1,2.535,-1.158,-0.6794,0.6994,-0.5109,4.213,5.575,-1.186,1.631,-10.24,7.062,-0.316,-9.539,-3.759,9.237,3.449,10.13,2.372,6.349,9.951,3.198,2.41,7.458,2.619
457.1,2.631,-0.8041,-0.6832,0.3361,-0.2486,3.659,6.359,-1.449,1.669,-10.29,6.955,-0.7192,-8.583,-3.745,9.042,3.322,11.82,2.44,6.762,7.686,5.062,4.007,7.884,4.844
441,2.778,-0.9514,-0.3034,1.308,0.3666,3.258,7.07,-2.012,1.115,-10.27,6.822,-0.391,-6.794,-3.851,9.08,3.174,8.762,2.44,6.762,8.162,5.57,4.937,8.425,2.192
451.2,2.872,-1.246,-0.5923,0.2909,-0.6406,4.293,5.211,-2.323,1.115,-10.14,6.694,-0.05196,-5.272,-3.825,9.212,3.403,8.265,2.44,6.21,6.553,8.25,4.164,8.068,2.461
445.3,2.865,-1.082,-0.5107,0.1802,-0.3464,3.26,4.866,-2.496,1.282,-10.16,6.633,-0.1988,-4.227,-4.21,8.839,3.195,6.06,4.125,6.267,6.553,8.332,3.977,8.568,1.873
415.4,2.881,-0.6431,-0.4073,0.3547,-0.3248,3.895,2.948,-2.329,0.9038,-10.76,6.546,-0.7448,-5.087,-4.433,8.582,2.897,1.04,0.2899,5.063,5.875,6.573,3.689,8.303,3.369
445.3,2.668,-0.8696,-0.5429,0.1594,-0.6395,4.274,1.909,-2.918,1.275,-10.95,6.709,-0.7271,-9.072,-4.31,9.113,3.095,1.07,0.303,5.063,4.76,6.153,2.352,8.196,4.593
463,2.68,-1.047,-0.4239,0.5113,-0.4205,4.825,5.432,-1.931,1.311,-11.16,6.482,-0.518,-4.822,-4.288,9.789,2.854,6.456,0.1486,5.39,3.453,1.651,2.623,7.788,3.37
435,2.734,-0.8326,-0.4239,0.3685,-0.7037,4.546,2.215,-1.941,1.138,-11.06,6.313,-0.3319,-9.482,-4.168,10.18,2.11,2.106,0.5576,5.39,1.913,5.326,2.356,8.019,3.228
441.9,2.606,-0.8643,-0.3751,0.4304,-0.5028,3.618,3.54,-1.968,1.6,-11.52,6.112,-0.3874,-2.818,-4.145,10.83,2.284,3.145,1.582,5.469,1.913,5.536,3.188,8.334,3.326
459,2.876,-1.284,-0.851,0.6364,-0.3005,4.358,5.075,-2.928,1.563,-11.24,5.607,-0.1664,4.522,-4.143,11.13,1.176,5.005,1.286,5.922,1.698,5.49,3.854,9.315,1.974
452,2.596,-0.7757,-0.5262,0.1689,-0.4774,4.539,5.098,-1.761,1.114,-11.7,5.4,0.1262,2.257,-4.27,10.9,2.018,6.261,2.223,5.918,1.698,6.143,5.801,8.788,2.477
434.3,2.756,-0.8746,-0.4438,0.3843,-0.6025,4.989,5.182,-2.159,1.226,-11.37,5.484,0.1243,10.42,-4.896,11.24,2.928,4.702,1.133,5.107,1.696,6.764,6.332,8.339,4.085
493,2.143,-0.5705,-0.3118,0.617,-0.3302,4.509,3.631,-1.192,1.414,-11.24,5.347,0.2976,-3.231,-5.086,10.52,3.063,4.633,0.8012,5.146,1.696,6.616,3.806,8.081,2.343
454.9,2.801,-1.067,-0.5047,0.5455,-0.06185,4.207,4.782,-0.7852,1.35,-11.17,5.169,0.2747,-4.487,-4.833,9.476,3.908,4.229,0.8975,4.875,5.689,6.566,5.182,8.346,1.778
453.2,2.745,-0.9875,-0.4808,0.8145,0.3515,3.902,3.327,-0.7087,1.142,-11.21,5.137,-0.01041,-4.502,-5.019,9.803,3.35,3.619,1.555,6.224,2.487,5.298,5.272,8.575,3.732
463.1,2.515,-0.7767,-0.4849,0.3651,-0.06224,3.559,5.235,-0.3254,1.625,-11.29,6.025,-0.118,-8.088,-4.992,9.557,4.109,7.039,1.97,7.877,-0.0679,5.918,4.753,8.501,2.946
468.8,2.819,-1.339,-0.813,0.7511,-0.6887,2.791,3.157,-0.1773,0.769,-11.11,6.101,0.4982,-16.71,-4.537,9.693,3.744,6.026,2.128,7.668,0.3357,5.903,4.899,8.169,3.397
473.1,2.806,-1.358,-0.7999,0.7872,-1.228,2.683,4.15,0.08133,0.8961,-10.8,6.161,0.3435,-12.55,-4.42,9.524,3.619,4.012,1.875,6.931,4.331,6.722,5.407,8.167,3.266
445.1,2.64,-0.6558,-0.3683,2.988,0.646,3.058,4.845,0.261,1.018,-10.6,6.167,0.5698,-8.994,-4.28,9,3.542,5.561,3.025,7.305,2.795,5.347,3.743,8.807,2.587
465.1,2.475,-0.9477,-0.3524,0.6248,-0.5834,2.615,6.57,0.4451,1.004,-10.49,6.066,0.7636,-1.222,-3.911,9.522,3.852,5.594,3.025,6.512,5.839,6.705,3.299,8.999,2.785
464.1,2.382,-0.5801,-0.3765,0.3708,-0.0068,2.802,3.997,-0.5323,0.2018,-10.17,5.98,0.4088,-4.618,-4.148,9.402,3.231,8.939,3.025,5.511,7.223,6.536,3.379,9.062,4.899
451.4,2.581,-0.6798,-0.3636,0.1397,-0.516,2.151,5.039,-0.5232,0.2992,-10.55,6.014,0.9155,2.061,-4.319,9.239,3.479,4.66,3.025,8.387,5.189,6.98,3.643,9.113,2.041
446.5,2.796,-1.005,-0.2435,0.2348,-0.8069,1.63,6.57,-0.5892,0.2072,-10.25,6.091,1.23,2.451,-4.492,8.849,2.505,5.728,2.153,8.387,2.167,6.98,3.528,9.012,3.653
451.6,2.679,-0.9549,-0.4714,0.2554,-0.4187,1.893,8.103,-0.3485,0.1244,-10.44,6.041,1.161,-0.7721,-4.598,9.009,2.771,5.812,1.452,8.935,11.4,6.871,1.882,9.25,3.888
478.2,2.549,-0.9863,-0.5981,0.1348,-0.428,0.9815,4.262,-0.2791,0.2063,-10.71,5.727,1.484,3.374,-4.795,8.454,2.369,4.613,-1.082,6.806,2.383,6.871,5.136,10.06,2.429
475.8,2.503,-0.9957,-0.5571,0.1325,-0.6178,3.144,7.911,-0.2252,0.4029,-10.56,6.058,0.9786,5.116,-5.143,8.538,2.253,4.839,1.333,6.782,6.124,6.866,4.862,9.531,3.72
470.4,2.591,-0.9933,-0.4683,0.8014,-0.4927,3.817,6.274,0.429,1.056,-10.54,6.268,1.233,9.311,-5.268,9.04,2.403,8.522,1.333,6.652,6.873,7.218,6.687,9.798,3.342
472.1,2.371,-0.782,-0.4686,0.4848,-0.7534,3.395,5.486,0.5199,1.038,-11.26,6.299,1.115,7.056,-5.062,9.829,1.328,7.914,-0.5228,9.356,6.873,6.475,5.339,9.858,2.705
469,2.618,-1.142,-0.4686,0.3831,-0.382,2.213,5.433,0.3332,0.9521,-10.85,6.18,0.8044,14.45,-5.533,9.829,1.597,6.462,1.895,8.05,3.619,6.753,4.697,10.33,3.923
452.2,2.793,-1.096,-0.6409,0.6881,-1.069,2.801,3.722,0.3222,0.9906,-10.82,6.402,1.38,0.9738,-5.598,10.03,1.192,7.849,1.713,6.844,4.07,7.714,5.552,10.23,4.212
443.6,2.713,-0.9233,-0.59,1.605,-2.012,1.981,4.374,0.2661,0.8478,-10.87,6.602,1.475,0.3235,-5.57,10.11,2.102,3.699,4.324,6.394,3.322,8.176,7.071,10.18,2.893
460.7,2.801,-1.085,-0.7686,0.7336,-0.06914,1.129,8.12,-0.1684,0.2612,-10.96,6.298,1.205,-1.051,-5.711,11.03,2.134,3.263,4.324,6.451,9.538,8.866,8.782,9.825,2.751
457.4,2.669,-1.068,-0.5548,0.4157,-0.7745,2.541,6.351,-0.199,0.2843,-10.87,6.479,0.8408,-0.8816,-5.354,10.98,2.59,2.494,4.324,6.077,6.061,9.611,5.772,9.805,2.384
459.7,2.716,-1.116,-0.6272,0.4877,-0.3169,3.306,6.513,-0.1217,0.2684,-11.04,6.438,1.499,3.732,-5.262,11.07,2.394,1.088,4.324,6.716,1.225,9.806,4.988,9.32,4.18
473.5,2.435,-0.8705,-0.364,1.694,-1.18,3.145,7.058,-0.1274,0.2459,-10.82,6.703,1.88,13.24,-5.262,11.63,2.556,1.39,4.398,6.716,2.298,9.806,7.441,10.14,4.66
471.9,2.41,-0.8002,-0.1897,0.6,-0.2459,2.803,5.362,-0.07829,0.8187,-11.2,6.985,1.919,11.14,-5.238,12.13,3.302,9.365,3.654,7.183,-1.938,8.823,8.651,9.532,4.023
449.7,2.901,-1.205,-0.4233,0.4791,-0.4196,2.991,7.328,0.5132,0.8671,-10.62,7.181,2.69,16.51,-5.218,11.26,2.907,10.51,4.622,8.006,3.926,6.909,9.133,8.979,3.018
466,2.496,-0.8277,-0.4128,1.971,-0.953,4.14,6.153,0.3277,0.7804,-10.42,7.556,2.449,16.16,-5.206,11.51,2.906,10.1,5.299,8.229,6.053,7.836,6.923,8.638,1.897
438.2,2.897,-1.128,-0.7501,0.411,-0.8322,4.908,6.964,0.2877,0.764,-10.76,7.758,2.242,11.91,-4.806,11.19,2.168,11.14,6.614,9.081,6.053,10.67,9.198,8.751,2.709
464.7,2.511,-0.8445,-0.5821,0.1868,-0.6998,3.93,5.804,0.4786,0.6061,-11.35,7.933,1.598,-0.5634,-4.885,11.01,0.8181,7.231,6.422,9.081,0.9049,7.954,7.829,8.867,4.321
442.3,2.713,-0.7751,-0.6173,0.1096,-0.6979,4.498,5.206,0.6324,0.356,-11.44,7.585,1.903,-5.829,-5.671,10.89,1.788,4.42,5.87,9.634,0.2421,7.555,8.374,8.503,4.449
439.9,2.914,-1.079,-0.5298,0.1404,-0.6981,4.359,5.71,0.9769,0.3009,-12.04,7.525,1.47,-6.98,-5.383,11.95,2.999,5.539,6.108,6.257,0.8492,6.793,7.48,8.504,4.129
444,3.062,-1.373,-0.8064,0.208,-0.6672,4.355,3.494,0.6578,0.3316,-12.19,7.544,1.243,-10.76,-5.383,11.91,1.898,3.167,5.847,6.337,9.208,4.682,7.263,8.354,4.843
449.5,3.108,-1.44,-0.9367,0.2325,-0.7115,3.825,5.384,0.7767,0.05858,-12.54,7.996,1.345,-4.766,-5.601,11.36,2.12,6.866,6.06,4.629,3.356,1.506,7.579,9.008,3.316
431.5,3.139,-1.268,-0.5769,0.3242,-0.5541,3.474,4.507,0.624,-0.1804,-12.9,8.088,1.35,-5.041,-5.748,11.56,3.005,7.202,6.06,6.316,2.377,1.982,8.754,9.165,2.272
447.3,2.874,-1.249,-0.4968,3.205,1.072,2.737,6.432,0.8756,-0.1357,-12.96,8.432,1.023,-12.69,-5.619,11.77,2.491,11.65,6.615,6.941,5.681,5.374,7.685,9.422,2.367
457.2,2.468,-0.8171,-0.4552,4.049,0.2954,2.611,6.417,0.9677,0.1215,-12.41,8.13,0.6433,-12.59,-5.714,11.38,2.589,10.72,5.904,7.845,6.478,5.512,7.919,9.649,3.007
463,2.497,-0.8226,-0.2808,0.7189,-0.6097,2.601,7.269,0.4153,0.3414,-13.01,8.201,0.5619,-8.891,-5.945,11.41,2.785,8.666,4.629,7.461,6.619,5.512,8.56,9.431,2.305
448.5,2.669,-1.016,-0.6412,0.8377,-0.6123,2.53,6.374,0.5451,0.1817,-12.82,8.069,0.6143,-6.444,-6.112,11.34,2.498,7.926,4.443,7.407,3.073,5.364,11.12,9.687,4.719
427.6,3.218,-1.319,-0.7055,0.3855,-0.7223,2.177,8.489,0.1672,-0.05002,-13.1,7.978,0.5175,-8.225,-5.928,11.46,3.71,3.635,5.535,8.087,11.24,8.171,9.208,9.249,3.661
422,3.302,-1.239,-0.4465,0.2254,-0.427,2.861,7.649,0.2641,0.4154,-12.97,7.912,0.3172,-11.56,-5.785,11.76,4.053,6.133,7.084,9.591,11.24,9.191,8.452,9.552,1.686
436.8,3.081,-1.165,-0.9132,0.2492,-0.4905,3.962,9.148,0.1079,0.07406,-12.93,7.796,-0.1468,-14.12,-5.886,11.76,4.565,8.252,7.491,8.879,11.41,8.049,7.536,10.13,3.518
467.5,2.727,-1.165,-0.6452,0.808,-1.292,3.59,6.306,-0.5465,-0.4675,-12.54,7.948,-0.5129,-5.888,-5.115,11.78,3.843,5.708,7.446,12.75,7.207,8.049,6.802,10.25,3.01
481.2,2.639,-1.051,-0.6452,0.1716,-0.3518,4.036,8.681,-0.3809,-0.6786,-12.61,7.8,-0.6202,-12.37,-5.289,11.75,3.9,14.12,7.129,13.58,8.093,7.085,6.69,10.45,4.425
456.1,2.672,-0.826,-0.3092,0.3864,-0.2567,4.86,8.027,-0.6485,-0.3715,-12.06,8.139,-0.4272,-3.544,-5.313,11.26,4.092,16.01,8.252,14.09,10.6,7.58,7.694,10.11,3.242
456.1,2.613,-0.8317,-0.313,0.5557,-0.595,4.535,10.32,-0.4442,-0.5384,-11.8,8.139,0.3987,-7.371,-5.423,12.13,4.466,12.09,7.76,14.42,10.6,9.407,6.562,9.71,4.065
466.5,2.613,-0.9155,-0.2863,2.387,2.144,4.385,6.301,-0.6538,-0.3813,-11.48,7.609,0.1132,-9.7,-5.29,12.64,4.384,7.639,3.003,13.16,11.59,9.164,7.377,10.21,3.191
468.7,2.508,-0.875,-0.601,1.804,-1.256,4.243,8.86,0.2608,-0.2905,-11.71,7.171,0.1466,-2.059,-5.262,12.55,4.818,5.618,0.8579,12.27,6.481,8.461,7.546,10.09,3.926
436.8,2.803,-0.7131,-0.5192,1.997,0.7894,4.087,8.88,-0.5515,-0.4431,-11.33,7.115,-0.08159,-3.442,-4.882,12.81,4.478,4.747,2.094,12.28,6.481,9.741,6.589,11.01,4.093
442.7,2.657,-0.5646,-0.3249,0.2145,-0.8092,3.81,6.263,-0.9627,-0.6721,-11.15,7.234,0.1168,-4.025,-4.882,13,3.835,7.561,2.988,12.23,6.481,8.111,6.376,10.85,3.29
467.7,2.333,-0.648,-0.3185,0.3061,-0.6984,2.702,5.42,-0.8725,-0.5185,-11.31,7.203,0.361,-8.981,-4.918,12.48,2.686,11.52,2.988,12.36,6.19,8.505,7.796,10.94,3.932
472,2.935,-1.436,-0.9561,0.3109,-1.124,2.712,9.21,-0.608,-0.6368,-11.72,7.205,0.3605,-5.45,-5.991,12.62,1.977,7.67,3.751,12.36,6.19,7.86,7.978,11.36,3.489
462.5,2.82,-1.144,-0.8285,1.512,0.3559,2.664,7.028,-1.483,-0.7918,-11.82,7.187,0.4796,-7.16,-6.451,12.09,1.491,6.701,-2.342,12.36,16.5,7.86,11.67,10.52,4.281
427.1,3.072,-0.9883,-0.3267,0.8183,-0.1977,2.479,6.624,-1.119,-0.8952,-11.39,7.157,0.5094,-3.581,-5.889,12.52,1.385,7.322,-0.2765,11.99,8.179,8.598,10.84,10.71,3.46
433.4,2.952,-0.9883,-0.4428,0.22,-0.7312,2.841,7.791,-0.8947,-0.7289,-11.59,7.206,0.6631,2.483,-5.683,12.36,1.385,7.75,0.2852,12.43,6.45,8.548,11.25,10.27,4.276
440.1,2.738,-0.6948,-0.5549,1.964,-1.514,3.162,9.481,-1.238,-0.2742,-11.84,7.247,0.9867,10.39,-5.904,12.6,1.194,7.682,1.71,12.43,6.364,8.133,8.99,11.09,3.571
456.7,2.78,-1.119,-0.4792,1.049,-0.6239,4.019,6.996,-0.7303,0.02666,-12.35,7.073,0.8057,1.634,-6.333,12.8,1.957,10.2,1.656,11.76,4.792,7.621,8.424,10.74,4.596
