"deviance","gbar","grain","gtemp","msig","rbar","saut","sbar","sbd","sclay","selev","sfpc","sgnat","sgpad","spaw","srden","sveg[1]","sveg[2]","sveg[3]","sveg[4]","sveg[5]","sveg[6]","sveg[7]","sveg[8]","vsig"
429.7,2.923,-0.3418,-0.3982,0.9153,-0.6455,0.7388,5.709,2.196,-2.21,-9.774,3.075,4.295,-12.52,-5.263,8.126,4.706,7.754,7.151,5.783,5.425,5.562,5.15,4.796,2.213
431.4,2.975,-0.4562,-0.3793,0.2722,-0.7553,0.7704,5.645,2.122,-2.649,-10.04,2.953,4.046,-9.244,-5.294,7.616,5.081,6.715,7.152,5.703,4.356,7.108,4.75,5.009,0.7507
410.1,3.289,-0.6753,-0.5891,0.5542,-0.4364,0.6935,6.417,2.09,-2.443,-10.12,2.911,3.902,-7.477,-5.406,7.062,5.118,5.691,7.385,5.487,5.529,6.617,6.951,5.277,0.8521
415.9,3.152,-0.7538,-0.1992,1.148,0.1579,1.53,5.632,2.277,-2.102,-10.85,2.7,4.057,-1.894,-5.442,7.394,5.334,5.74,5.495,4.824,5.745,5.956,5.97,5.113,0.6501
454.3,2.7,-0.7538,-0.5737,0.8832,0.2313,1.695,5.525,2.91,-2.351,-10.73,2.664,4.319,-2.969,-5.568,7.262,5.131,4.859,5.385,4.91,5.723,6.133,5.826,5.381,0.4286
420,2.958,-0.553,-0.4155,0.5292,-0.6041,1.457,5.132,2.868,-2.343,-10.63,2.578,4.505,4.243,-5.589,7.911,4.806,2.933,4.422,4.376,6.372,6.441,4.944,5.221,0.9644
407,3.052,-0.5264,-0.1789,0.4953,-0.7784,2.259,4.101,2.789,-2.011,-10.29,2.326,4.634,8.857,-5.147,8.006,4.259,5.277,4.048,5.118,4.299,4.939,3.751,5.688,1.022
422.2,2.914,-0.01738,-0.001738,0.1267,-0.6063,0.6928,5.369,2.517,-2.318,-10.52,2.453,4.927,1.677,-5.014,8.412,3.866,7.239,5.054,5.803,3.931,5.525,3.912,5.736,1.334
431.1,2.785,-0.222,-0.1389,0.4705,-0.5719,1.268,4.147,2.624,-2.648,-10.57,2.308,5.323,-8.649,-4.57,8.673,3.71,6.69,2.703,6.429,4.982,4.331,4.22,5.318,1.409
417.9,3.014,-0.4879,-0.1391,0.2117,-0.7744,1.918,6.168,2.528,-2.692,-10.16,2.294,5.67,-9.748,-4.677,8.92,3.97,8.18,2.211,6.156,5.552,4.883,3.669,5.553,1.89
428.4,3,-0.7375,-0.4654,0.1706,-0.7745,0.9147,4.786,2.566,-2.838,-9.916,2.493,5.429,-9.377,-4.803,8.715,3.97,3.873,5.867,6.442,3.068,5.621,4.26,5.495,0.7446
415.5,3.035,-0.5726,-0.3695,1.138,-2.772,0.5198,3.936,2.652,-2.303,-10.13,2.605,5.426,-6.039,-4.438,8.433,3.868,2.913,6.925,5.397,4.403,6.516,3.947,4.951,1.809
419.8,2.967,-0.4634,-0.331,0.9344,-0.4813,0.4507,5.011,2.591,-2.178,-9.743,2.548,5.383,3.894,-4.278,8.307,4.047,4.538,5.942,5.382,6.145,5.574,4.507,4.468,0.975
441.5,2.658,-0.492,-0.2414,1.005,0.5799,1.27,5.432,2.5,-2.849,-9.316,2.576,5.037,8.373,-4.252,8.181,3.785,5.851,6.874,3.839,4.259,5.455,5.484,4.751,0.8687
429.1,2.658,-0.2141,-0.1572,0.2377,-0.6407,1.417,4.196,2.864,-3.038,-9.115,2.707,5.089,7.034,-4.148,8.556,3.853,4.149,6.332,4.543,5.149,6.18,5.742,4.728,1.229
442.8,2.492,-0.2061,-0.2765,1.381,-0.9087,1.159,4.762,2.949,-2.925,-9.055,2.591,5.255,10.24,-4.046,8.541,5.064,4.325,4.524,5.41,5.149,5.377,5.219,4.67,0.465
434.8,2.655,-0.02424,-0.2264,0.7948,-0.28,1.55,5.32,2.664,-2.98,-8.745,2.667,5.349,6.544,-3.796,8.469,5.197,5.891,5.35,5.42,5.149,5.886,5.445,5.1,0.3292
422.4,3.033,-0.7059,-0.2368,0.5751,-0.6406,0.9638,5.104,2.507,-2.542,-8.687,2.656,5.506,8.058,-3.784,8.61,5.044,5.051,5.038,5.252,5.489,6.181,4.562,5.139,0.6086
408.2,2.925,-0.1926,-0.2077,0.8907,-0.4053,0.02649,5.118,2.956,-2.394,-8.474,2.783,5.285,11.03,-3.586,8.501,4.418,5.051,5.044,5.569,5.056,5.072,4.413,5.617,0.4228
439.8,2.714,-0.4172,-0.1826,0.5805,-0.3802,2.583,4.978,3.348,-2.572,-8.19,2.63,5.441,15.67,-3.772,8.498,4.687,5.041,5.457,6.072,5.056,5.501,4.037,5.228,0.9537
437,2.946,-0.9348,-0.4942,0.8584,-0.57,2.917,4.902,3.478,-2.452,-8.616,2.798,5.192,14.89,-3.689,8.573,4.687,5.899,5.442,6.447,3.476,4.458,4.356,5.093,1.186
432.3,2.975,-0.1123,-0.3747,2.027,-0.4377,3.583,5.265,3.197,-2.515,-7.877,2.357,5.192,13.05,-3.868,9.15,4.355,7.141,6.952,6.306,4.79,4.423,4.611,5.063,1.874
421.6,3.109,-0.6983,-0.4566,0.3375,-0.5197,4.099,4.257,2.938,-2.746,-7.744,2.464,4.453,9.724,-4.024,8.946,4.585,5.42,4.337,6.628,7.791,4.68,4.855,4.926,1.464
441.3,2.841,-0.4571,-0.4437,0.1696,-0.873,4.127,4.935,2.917,-2.875,-7.54,2.547,4.338,9.847,-4.163,8.815,4.462,5.141,5.254,5.216,4.881,4.834,4.984,5.742,0.4593
453.1,2.596,-0.2261,-0.2665,0.09888,-0.8165,3.029,5.282,2.738,-2.984,-8.043,2.729,4.638,12.01,-4.114,8.929,5.019,3.909,6.765,4.706,6.161,6.104,5.294,5.868,1.12
430.9,2.839,-0.3612,-0.1867,2.638,-1.598,0.9692,5.351,2.797,-3.079,-8.01,2.828,4.149,6.44,-4.305,8.293,5.016,5.268,4.758,6.001,4.443,6.276,6.184,5.873,0.9291
426.4,2.954,-0.551,-0.3166,0.8563,-0.1132,1.423,4.754,1.92,-2.987,-8.353,2.875,4.109,-4.316,-4.274,8.288,4.973,5.529,4.823,6.587,6.549,4.402,4.732,5.285,0.6859
426,3.136,-0.8467,-0.6338,0.2902,-0.4278,0.2705,5.885,1.709,-3.083,-8.234,2.633,3.421,-5.684,-4.126,8.111,4.525,6.846,6.296,6.67,6.48,5.183,5.45,5.255,0.795
417.1,3.04,-0.6642,-0.3511,0.1927,-0.4422,0.7125,5.688,1.839,-2.973,-8.445,2.509,3.374,-6.058,-4.374,8.086,4.645,6.846,7.431,6.704,4.604,4.779,7.375,5.27,1.539
410.4,2.92,0.0137,-0.00485,0.4972,-0.1897,1.071,3.702,1.439,-3.207,-8.29,2.501,3.472,-7.023,-4.169,7.813,4.773,5.656,5.693,6.468,4.727,2.626,6.905,5.013,2.311
432,2.649,-0.2549,-0.124,0.2838,-0.3639,0.8851,5.843,1.808,-3.178,-8.422,2.592,3.616,-7.109,-4.072,7.58,4.638,0.7834,7.31,6.593,5.657,2.552,6.296,4.801,2.593
427.5,2.706,-0.3359,-0.1934,2.205,-2.178,0.3444,6.626,2.024,-3.68,-8.31,2.492,3.674,-5.789,-3.98,7.429,4.441,2.747,7.31,5.541,6.997,2.998,6.206,4.565,4.329
437.8,2.744,-0.672,-0.1934,0.4276,-0.6212,1.929,3.878,1.916,-3.344,-8.361,2.49,3.587,1.399,-3.874,7.093,4.181,2.62,6.19,4.952,2.768,3.112,5.899,4.852,1.336
426.4,2.999,-0.6426,-0.3793,1.548,-0.5667,2.788,4.675,1.549,-3.2,-7.896,2.524,3.472,7.852,-4.096,6.939,3.648,3.643,6.091,5.16,4.434,2.99,5.128,4.337,0.9965
440.8,2.892,-0.5757,-0.3209,0.498,-0.7401,3.449,4.525,1.802,-3.187,-7.538,2.944,3.333,10.05,-4.009,6.775,4.104,1.912,6.977,4.501,5.774,3.589,4.941,4.873,1.475
432.1,2.788,-0.4436,-0.1047,0.5102,-0.8912,1.93,4.674,1.802,-3.225,-7.188,2.88,3.605,5.067,-3.919,6.962,4.206,3.258,7.327,4.611,5.791,2.173,4.89,4.457,1.41
427.4,3.195,-0.8856,-0.4542,0.6235,-0.3272,1.182,4.395,1.875,-3.409,-7.388,2.972,3.572,1.26,-3.688,7.256,4.512,5.99,4.731,4.598,4.218,4.073,5.152,4.671,0.4572
415.6,3.116,-0.5437,-0.1968,0.3597,-0.2191,1.787,4.697,1.875,-3.974,-7.154,2.941,3.391,-3.291,-3.81,7.767,4.852,6.058,4.578,3.612,2.916,4.387,5.078,4.613,0.9207
438.3,2.863,-0.5909,-0.5057,1.883,-1.362,2.486,4.952,1.875,-4.042,-7.04,2.82,3.376,2.861,-3.722,7.455,5.126,5.468,3.954,4.615,4.989,4.431,5.393,4.584,1.087
437.9,3.054,-0.3801,-0.5699,2.196,-1.733,3.214,5.322,2.077,-4.449,-7.015,2.828,3.746,0.986,-3.778,7.444,4.835,5.35,3.582,3.863,6.079,5.104,4.986,4.582,0.9314
446.3,2.894,-0.775,-0.6704,0.4767,-0.4604,3.79,4.268,1.657,-4.269,-7.28,2.673,3.603,1.693,-3.568,8.18,5.084,5.888,4.936,4.429,4.246,3.724,4.803,4.535,1.742
457.9,2.98,-0.4981,-0.8592,0.7102,0.6397,3.451,5.045,1.712,-4.093,-7.681,2.95,3.505,-4.082,-3.608,7.946,4.907,5.888,5.202,4.744,3.638,4.139,4.145,4.947,0.6521
427,2.79,-0.5213,0.02965,1.319,1.32,0.5708,4.664,1.748,-3.795,-8.214,2.815,3.869,-4.759,-3.536,7.08,4.815,4.903,5.382,5.53,3.837,4.094,4.1,5.282,0.6759
425.7,3.207,-0.6847,-0.3377,2.039,-1.064,3.326,4.6,1.624,-3.889,-8.332,2.536,3.734,-6.882,-3.27,7.512,4.701,4.903,3.592,4.145,5.411,3.38,4.903,4.595,0.8813
452.9,2.636,-0.5808,-0.2746,1.175,-0.2364,3.572,3.806,1.588,-3.985,-8.624,2.559,3.364,-6.245,-2.938,7.973,5.267,4.321,3.595,3.992,3.689,4.099,2.966,5.33,0.8418
